Store_Ratio,Basket_Ratio,Store_Score,Store_Presence,Score_3,popularity
0.132,0.0492,-27.945,0.952,0.0655,4
0.389,0.0128,-28.368,0.993,0.074,4
0.629,0.1639999999999999,-16.282,0.858,0.3779999999999999,3
0.7929999999999999,0.7929999999999999,-4.521,0.0123,0.679,4
0.698,0.7509999999999999,-11.054,0.51,0.135,4
0.289,0.0335,-26.078000000000003,0.986,0.107,4
0.6609999999999999,0.432,-7.487,0.725,0.6990000000000001,4
0.8759999999999999,0.3779999999999999,-10.09,0.241,0.606,4
0.586,0.653,-8.847999999999999,0.0884,0.2339999999999999,4
0.396,0.379,-14.236,0.382,0.368,3
0.353,0.017,-27.471,0.993,0.24,3
0.775,0.489,-14.785,0.0165,0.501,4
0.1969999999999999,0.239,-20.395,0.922,0.0684,5
0.535,0.698,-8.376,0.374,0.608,4
0.264,0.0185,-26.264,0.952,0.0394,4
0.765,0.933,-7.428,0.0017399999999999,0.431,4
0.633,0.325,-9.05,0.349,0.225,4
0.664,0.588,-5.4670000000000005,0.55,0.7829999999999999,3
0.6779999999999999,0.784,-4.531000000000001,0.0649,0.441,4
0.3779999999999999,0.935,-2.353,0.000905,0.701,4
0.6659999999999999,0.936,-9.919,0.00244,0.7759999999999999,4
0.67,0.413,-9.685,0.679,0.276,4
0.243,0.0505,-28.457,0.815,0.0351,4
0.693,0.492,-9.417,0.411,0.8320000000000001,4
0.7659999999999999,0.873,-6.381,0.00627,0.743,4
0.555,0.5870000000000001,-6.117000000000001,0.141,0.358,4
0.7959999999999999,0.575,-8.166,0.145,0.958,4
0.617,0.451,-7.657,0.736,0.195,4
0.196,0.501,-22.68,0.135,0.0169,4
0.483,0.799,-4.567,0.0188,0.171,4
0.588,0.389,-9.654,0.8029999999999999,0.267,4
0.575,0.3939999999999999,-8.758,0.932,0.395,4
0.7390000000000001,0.947,-3.41,0.067,0.7390000000000001,4
0.145,0.00727,-34.652,0.974,0.0975,1
0.473,0.562,-8.624,0.65,0.316,3
0.226,0.0055299999999999,-28.879,0.988,0.121,4
0.8029999999999999,0.942,-1.091,0.0859,0.923,4
0.7190000000000001,0.4639999999999999,-12.827,0.6809999999999999,0.7559999999999999,4
0.68,0.446,-6.039,0.256,0.3389999999999999,4
0.833,0.639,-3.825,0.0392,0.653,4
0.5660000000000001,0.412,-12.63,0.875,0.679,4
0.8390000000000001,0.509,-9.29,0.591,0.762,4
0.371,0.994,-2.809,0.000208,0.797,4
0.779,0.736,-4.716,0.0402,0.409,4
0.732,0.653,-7.61,0.7090000000000001,0.897,4
0.845,0.5670000000000001,-8.118,0.59,0.7929999999999999,4
0.575,0.845,-3.838,0.0282,0.376,4
0.103,0.815,-24.469,0.8809999999999999,0.0273,3
0.598,0.728,-4.626,0.2019999999999999,0.2689999999999999,4
0.426,0.366,-6.513999999999999,0.765,0.386,4
0.88,0.515,-9.55,0.0701,0.634,4
0.472,0.579,-10.424,0.336,0.518,4
0.563,0.365,-16.924,0.561,0.0655,4
0.22,0.223,-16.285,0.97,0.0448,3
0.655,0.606,-10.385,0.0603,0.765,4
0.283,0.0506,-27.134,0.989,0.2239999999999999,4
0.331,0.914,-4.415,0.0342,0.382,4
0.911,0.64,-4.022,0.0804,0.696,4
0.619,0.611,-6.65,0.0685,0.311,4
0.276,0.2319999999999999,-17.572,0.966,0.157,3
0.152,0.0163,-15.479,0.7609999999999999,1e-05,3
0.8240000000000001,0.0816,-15.76,0.967,0.562,3
0.622,0.7070000000000001,-8.826,0.0641,0.725,4
0.76,0.53,-8.059,0.276,0.836,4
0.7140000000000001,0.738,-5.307,0.408,0.7809999999999999,4
0.502,0.153,-19.51,0.973,0.1159999999999999,4
0.8420000000000001,0.6970000000000001,-13.796,0.161,0.916,4
0.7020000000000001,0.642,-7.927,0.509,0.5329999999999999,4
0.351,0.3939999999999999,-9.321,0.5579999999999999,0.2739999999999999,5
0.552,0.69,-10.575,0.506,0.237,4
0.7559999999999999,0.728,-8.565,0.118,0.514,4
0.585,0.0843,-17.667,0.992,0.103,1
0.36,0.505,-9.129,0.0626,0.317,4
0.7240000000000001,0.491,-6.024,0.018,0.3829999999999999,4
0.183,0.139,-23.424,0.716,0.0794,3
0.466,0.0264,-21.991,0.916,0.272,4
0.498,0.391,-9.158,0.773,0.348,4
0.2019999999999999,0.00172,-35.595,0.952,0.0378,3
0.698,0.8270000000000001,-10.733,0.00115,0.914,4
0.76,0.8859999999999999,-5.356,0.0219,0.78,4
0.833,0.858,-3.283,0.0696,0.675,4
0.162,1.0,-18.01,0.972,1e-05,4
0.4679999999999999,0.8190000000000001,-3.855,1.65e-05,0.465,4
0.451,0.191,-19.549,0.995,0.0357,1
0.8390000000000001,0.687,-6.648,0.0319,0.281,4
0.479,0.3939999999999999,-10.59,0.522,0.067,4
0.0978,0.0443,-25.345,0.953,0.0397,3
0.526,0.3339999999999999,-15.789,0.732,0.0568,4
0.6729999999999999,0.6859999999999999,-11.098,0.306,0.512,4
0.256,0.372,-12.866,0.904,0.352,4
0.575,0.911,-5.318,0.306,0.407,4
0.133,0.0978,-26.71,0.8690000000000001,0.045,4
0.7490000000000001,0.439,-6.837999999999999,0.0362,0.288,4
0.7390000000000001,0.94,-3.592,0.0677,0.868,4
0.613,0.476,-9.662,0.8590000000000001,0.243,4
0.722,0.5429999999999999,-12.113,0.4629999999999999,0.456,4
0.649,0.044,-26.498,0.996,0.7829999999999999,4
0.188,0.0587,-26.196,0.956,0.147,3
0.551,0.516,-9.587,0.289,0.547,4
0.217,0.0016899999999999,-34.121,0.994,0.0599,4
0.605,0.8220000000000001,-4.833,0.00671,0.288,4
0.212,0.143,-22.461,0.8959999999999999,0.0726,3
0.6920000000000001,0.537,-12.122,0.173,0.0487,4
0.534,0.441,-5.86,0.3329999999999999,0.3829999999999999,4
0.32,1.0,-13.655,0.8240000000000001,1e-05,5
0.674,0.159,-13.76,0.889,0.477,4
0.5379999999999999,0.736,-6.113,0.37,0.644,4
0.0784,0.00914,-30.172,0.985,0.0367,1
0.08,0.0525,-23.253,0.992,0.0308,3
0.105,0.236,-22.01,0.8009999999999999,0.0322,4
0.6409999999999999,0.28,-13.989,0.83,0.143,4
0.631,0.0105,-26.632,0.996,0.7190000000000001,3
0.7390000000000001,0.5660000000000001,-13.534,0.384,0.7390000000000001,4
0.114,0.2189999999999999,-20.711,0.993,0.0434,5
0.815,0.715,-4.65,0.3,0.7859999999999999,4
0.616,0.4379999999999999,-5.968,0.356,0.386,4
0.948,0.7829999999999999,-4.058,0.182,0.579,4
0.45,0.251,-17.724,0.747,0.6559999999999999,3
0.612,0.622,-6.0760000000000005,0.272,0.506,4
0.619,0.221,-17.945,0.926,0.792,4
0.37,0.0103,-28.468000000000004,0.991,0.288,4
0.434,0.213,-17.590999999999998,0.927,0.193,4
0.6890000000000001,0.83,-8.774,0.539,0.815,4
0.7440000000000001,0.4479999999999999,-9.514,0.409,0.499,4
0.7440000000000001,0.872,-6.519,0.0258,0.8859999999999999,4
0.542,0.34,-13.937,0.8109999999999999,0.5429999999999999,4
0.441,0.57,-5.584,0.0104,0.1169999999999999,4
0.532,0.2189999999999999,-14.368,0.928,0.203,3
0.736,0.5720000000000001,-7.005,0.259,0.416,4
0.488,0.537,-8.375,0.261,0.467,4
0.775,0.41,-7.481,0.7240000000000001,0.298,4
0.472,0.124,-22.252,0.967,0.0759,4
0.0977,0.0452,-26.02,0.851,0.0748,3
0.807,0.385,-8.457,0.992,0.732,4
0.698,0.736,-5.525,0.0664,0.8220000000000001,4
0.789,0.594,-11.008,0.425,0.944,4
0.777,0.6579999999999999,-5.191,0.0767,0.633,4
0.212,0.203,-22.86,0.631,0.0491,3
0.445,0.33,-8.121,0.574,0.187,4
0.522,0.294,-9.242,0.66,0.541,4
0.682,0.927,-2.915,0.0843,0.7440000000000001,4
0.414,0.00613,-31.385,0.984,0.231,4
0.517,0.2189999999999999,-18.558,0.613,0.133,4
0.601,0.8059999999999999,-4.579,0.0527,0.711,4
0.442,0.585,-10.332,0.0984,0.1159999999999999,4
0.541,0.688,-5.184,0.00479,0.649,4
0.5,0.746,-8.027999999999999,0.779,0.958,3
0.442,0.951,-5.27,0.00648,0.158,4
0.315,0.826,-4.315,0.000621,0.359,4
0.7959999999999999,0.626,-6.6370000000000005,0.0337,0.638,4
0.8029999999999999,0.7959999999999999,-9.816,0.296,0.684,4
0.392,0.604,-5.965,0.181,0.499,4
0.7040000000000001,0.44,-4.452,0.492,0.4529999999999999,4
0.936,0.732,-5.476,0.143,0.924,4
0.401,0.0225,-29.978,0.993,0.113,4
0.601,0.8590000000000001,-5.263,0.000359,0.446,4
0.33,0.00527,-34.408,0.99,0.0395,3
0.6,0.851,-4.645,0.00566,0.727,4
0.573,0.7390000000000001,-5.455,0.212,0.363,4
0.7,0.7809999999999999,-8.255,0.0874,0.385,4
0.5820000000000001,0.96,-3.042,0.00618,0.537,4
0.838,0.91,-7.707000000000001,0.0226,0.825,4
0.7,0.872,-5.896,0.121,0.7609999999999999,4
0.589,0.472,-8.749,0.614,0.898,4
0.422,0.331,-16.000999999999998,0.5660000000000001,0.213,4
0.743,0.625,-6.48,0.07,0.8290000000000001,4
0.529,0.424,-13.155,0.904,0.4579999999999999,4
0.456,0.0195,-33.594,0.982,0.2689999999999999,4
0.596,0.8029999999999999,-9.312,0.85,0.911,4
0.611,0.964,-3.076,0.0441,0.9,4
0.8370000000000001,0.435,-7.17,0.696,0.415,4
0.755,0.8540000000000001,-4.288,0.0249,0.588,4
0.177,0.123,-19.588,0.913,0.0397,4
0.633,0.6809999999999999,-5.395,0.604,0.629,4
0.474,0.843,-5.909,0.0102,0.433,4
0.7390000000000001,0.966,-5.867000000000001,0.0010199999999999,0.3779999999999999,4
0.5579999999999999,0.8959999999999999,-3.687,0.0316,0.63,4
0.8590000000000001,0.413,-7.399,0.132,0.6970000000000001,4
0.379,0.0591,-27.298,0.988,0.428,4
0.727,0.215,-11.0,0.942,0.2019999999999999,4
0.158,0.204,-15.358,0.996,0.265,5
0.535,0.725,-5.861000000000001,0.013,0.509,1
0.5479999999999999,0.816,-4.478,0.0104,0.857,4
0.8190000000000001,0.8590000000000001,-6.263999999999999,0.0244,0.612,4
0.6890000000000001,0.8540000000000001,-3.993,0.166,0.8190000000000001,4
0.527,0.635,-6.082999999999999,0.00602,0.498,4
0.372,0.0114,-30.504,0.994,0.354,4
0.4679999999999999,0.155,-18.803,0.982,0.397,4
0.489,0.597,-9.129,0.96,0.235,4
0.344,0.92,-5.122000000000001,0.00634,0.505,4
0.7859999999999999,0.921,-6.8420000000000005,0.0552,0.628,4
0.732,0.46,-3.914,0.833,0.687,4
0.5579999999999999,0.7040000000000001,-6.955,0.325,0.247,4
0.562,0.3829999999999999,-15.474,0.143,0.599,3
0.645,0.7040000000000001,-9.95,0.0174,0.8809999999999999,4
0.647,0.512,-9.489,0.726,0.573,4
0.835,0.291,-9.768,0.33,0.304,4
0.7070000000000001,0.813,-9.382,0.0478,0.347,4
0.389,0.263,-15.645,0.8240000000000001,0.0354,1
0.3429999999999999,0.00564,-24.048,0.995,0.142,4
0.539,0.8109999999999999,-11.224,0.0616,0.5529999999999999,4
0.797,0.752,-7.343,0.0135,0.8009999999999999,4
0.659,0.7170000000000001,-4.202,0.0393,0.71,4
0.421,0.13,-18.097,0.985,0.0876,4
0.748,0.7879999999999999,-7.055,0.0591,0.884,4
0.551,0.27,-12.808,0.851,0.289,4
0.887,0.48,-11.994000000000002,0.0094,0.607,4
0.1669999999999999,0.432,-24.565,2.95e-06,0.108,4
0.401,0.901,-5.011,0.0704,0.8390000000000001,4
0.764,0.626,-8.274,0.457,0.961,4
0.288,0.1119999999999999,-18.734,0.6859999999999999,0.0824,4
0.5539999999999999,0.899,-4.149,0.000469,0.556,4
0.3339999999999999,0.276,-13.125,0.877,0.429,3
0.684,0.502,-8.402999999999999,0.6459999999999999,0.7829999999999999,4
0.342,0.316,-17.647000000000002,0.953,0.1009999999999999,4
0.682,0.725,-4.959,0.359,0.679,5
0.652,0.3829999999999999,-7.0760000000000005,0.0676,0.5489999999999999,4
0.3879999999999999,0.0212,-27.574,0.996,0.215,4
0.807,0.914,-5.092,0.0411,0.4629999999999999,4
0.878,0.713,-4.566,0.0581,0.615,4
0.7,0.4,-8.46,0.212,0.28,4
0.732,0.66,-5.933,0.034,0.521,4
0.634,0.516,-6.05,0.4,0.769,4
0.196,0.027,-29.634,0.992,0.0359,4
0.119,0.00357,-31.511,0.966,0.1639999999999999,4
0.1939999999999999,0.106,-27.097,0.935,0.0387,1
0.276,0.2319999999999999,-17.572,0.966,0.157,3
0.6579999999999999,0.8370000000000001,-5.506,0.309,0.536,4
0.507,0.369,-9.963,0.432,0.376,4
0.282,0.0129,-31.82,0.91,0.0721,5
0.589,0.807,-5.303,0.236,0.345,4
0.701,0.369,-12.147,0.304,0.2689999999999999,4
0.7040000000000001,0.7090000000000001,-10.453,0.0228,0.848,4
0.492,0.7240000000000001,-5.785,0.0912,0.3879999999999999,4
0.407,0.7040000000000001,-6.672000000000001,0.987,0.542,4
0.8290000000000001,0.51,-9.334,0.00821,0.45,4
0.161,0.0148,-32.934,0.993,0.078,3
0.705,0.701,-3.444,0.0289999999999999,0.589,4
0.241,0.4679999999999999,-9.579,0.534,0.451,3
0.752,0.488,-7.05,0.297,0.5329999999999999,4
0.598,0.797,-6.792999999999999,0.0424,0.622,4
0.711,0.303,-9.5,0.466,0.435,3
0.31,0.825,-4.53,0.00356,0.475,4
0.7440000000000001,0.612,-6.386,0.0723,0.961,4
0.622,0.213,-10.025,0.71,0.1169999999999999,4
0.6779999999999999,0.0316,-17.563,0.969,0.1939999999999999,4
0.341,0.5920000000000001,-8.421,0.0679,0.43,4
0.652,0.894,-5.145,0.00404,0.76,4
0.77,0.727,-6.61,0.139,0.6859999999999999,4
0.888,0.6890000000000001,-7.377000000000001,0.144,0.4539999999999999,4
0.542,0.155,-12.924,0.988,0.247,4
0.181,0.0287,-33.787,0.995,0.111,4
0.519,0.376,-11.634,0.966,0.638,4
0.507,0.85,-5.678999999999999,0.3779999999999999,0.847,4
0.287,0.272,-17.317,0.943,0.0967,3
0.158,0.98,-19.194000000000003,0.0021,0.0148,3
0.428,0.1119999999999999,-21.152,0.98,0.215,4
0.794,0.6829999999999999,-6.8420000000000005,0.0265,0.495,4
0.5770000000000001,0.306,-11.559,0.3829999999999999,0.568,4
0.469,0.79,-6.888999999999999,0.000148,0.466,4
0.547,0.257,-12.358,0.907,0.1689999999999999,4
0.305,0.379,-9.039,0.977,0.639,3
0.69,0.6509999999999999,-8.267000000000001,0.292,0.706,4
0.647,0.465,-8.308,0.865,0.6990000000000001,4
0.764,0.841,-3.879,0.0024,0.366,4
0.497,0.409,-15.649,0.142,0.649,4
0.14,0.0065,-30.164,0.975,0.0335,5
0.4579999999999999,0.0533,-20.472,0.863,0.155,4
0.552,0.903,-9.17,0.00306,0.79,4
0.747,0.14,-18.057,0.971,0.264,4
0.502,0.289,-17.378,0.965,0.156,4
0.715,0.6579999999999999,-4.303999999999999,0.162,0.795,4
0.768,0.787,-3.389,0.5660000000000001,0.841,4
0.711,0.698,-6.444,0.000813,0.305,4
0.723,0.7170000000000001,-4.544,0.108,0.8270000000000001,4
0.204,0.0125,-34.254,0.993,0.2019999999999999,3
0.645,0.8320000000000001,-5.595,0.00106,0.375,4
0.312,0.1009999999999999,-22.782,0.893,0.0387,3
0.54,0.341,-14.208,0.856,0.351,4
0.494,0.5,-9.256,0.769,0.301,4
0.614,0.547,-10.754,0.36,0.922,4
0.372,0.865,-4.918,0.000453,0.478,4
0.743,0.924,-1.501,0.0688,0.7020000000000001,4
0.805,0.0724,-14.243,0.799,0.6729999999999999,4
0.852,0.755,-5.252999999999999,0.348,0.852,4
0.823,0.182,-18.311,0.903,0.536,4
0.221,0.0398,-17.311,0.821,0.1169999999999999,3
0.54,0.6609999999999999,-5.534,0.0765,0.506,4
0.517,0.6990000000000001,-6.182,0.281,0.5,4
0.344,0.172,-17.592,0.926,0.318,4
0.695,0.47,-12.166,0.677,0.506,4
0.635,0.647,-5.865,0.192,0.203,4
0.191,0.0469,-26.738000000000003,0.964,0.0306,3
0.557,0.583,-8.056000000000001,0.19,0.317,4
0.502,0.289,-11.07,0.8390000000000001,0.351,4
0.174,0.0067599999999999,-35.3,0.991,0.0595,4
0.49,0.4629999999999999,-8.455,0.159,0.409,4
0.111,0.363,-26.627,0.195,0.0338,4
0.143,0.0764,-27.323,0.937,0.0384,3
0.737,0.7390000000000001,-2.698,0.314,0.3879999999999999,4
0.609,0.144,-14.034,0.872,0.314,4
0.614,0.321,-14.158,0.8370000000000001,0.287,4
0.0872,0.992,-19.236,0.127,0.00861,4
0.584,0.16,-14.139,0.956,0.2,3
0.642,0.392,-7.846,0.0151,0.0479,4
0.752,0.488,-7.05,0.297,0.5329999999999999,4
0.813,0.8,-2.818,0.00654,0.366,4
0.873,0.7290000000000001,-5.545,0.0022,0.6759999999999999,4
0.6990000000000001,0.7140000000000001,-3.466,0.098,0.2789999999999999,4
0.81,0.8220000000000001,-2.805,0.0045899999999999,0.5579999999999999,4
0.779,0.307,-15.720999999999998,0.7340000000000001,0.0988,4
0.206,0.183,-20.395,0.546,0.0338,4
0.551,0.836,-5.182,0.0249,0.911,4
0.299,0.0927,-21.554,0.976,0.145,4
0.419,0.207,-17.067,0.976,0.171,4
0.67,0.726,-3.2710000000000004,0.3289999999999999,0.802,4
0.616,0.753,-5.779,0.0885,0.502,4
0.748,0.856,-3.592,0.122,0.303,4
0.192,0.233,-18.694000000000003,0.963,0.0363,3
0.521,0.915,-5.705,1.6899999999999997e-05,0.336,3
0.8290000000000001,0.598,-7.955,0.00838,0.6759999999999999,4
0.6,0.8490000000000001,-5.787999999999999,0.0174,0.257,1
0.674,0.943,-3.4130000000000003,0.0159,0.856,4
0.6659999999999999,0.593,-5.905,0.318,0.3289999999999999,4
0.417,0.6859999999999999,-6.484,0.0955,0.625,4
0.7290000000000001,0.447,-9.038,0.598,0.595,4
0.281,0.0333,-31.46,0.994,0.1689999999999999,1
0.55,0.581,-6.252999999999999,0.367,0.475,4
0.659,0.363,-10.717,0.488,0.322,4
0.737,0.961,-0.155,0.163,0.5670000000000001,4
0.411,0.46,-12.045,0.196,0.178,4
0.434,0.0142,-29.944000000000003,0.994,0.173,4
0.523,0.715,-6.215,0.000162,0.6629999999999999,4
0.81,0.716,-7.392,0.0184,0.965,4
0.583,0.732,-5.728,0.00312,0.276,4
0.743,0.401,-9.057,0.8290000000000001,0.351,4
0.3289999999999999,0.594,-11.864,0.00643,0.596,4
0.887,0.685,-15.42,0.242,0.7140000000000001,4
0.41,0.361,-14.061,0.431,0.134,4
0.61,0.55,-11.392,0.371,0.357,4
0.561,0.39,-4.959,0.8190000000000001,0.705,4
0.573,0.597,-5.896,0.5539999999999999,0.552,3
0.784,0.51,-6.546,0.0667,0.526,4
0.506,0.075,-17.784000000000002,0.951,0.22,4
0.356,0.96,-3.487,0.0142,0.0857,4
0.139,0.0986,-30.243,0.938,0.187,4
0.506,0.674,-4.546,0.209,0.313,4
0.476,0.7879999999999999,-4.821000000000001,0.237,0.746,4
0.3929999999999999,0.0193,-29.657,0.992,0.0376,4
0.7929999999999999,0.4629999999999999,-10.027,0.0104,0.794,4
0.679,0.569,-8.151,0.036,0.653,4
0.799,0.4429999999999999,-9.183,0.123,0.547,4
0.547,0.8170000000000001,-4.255,0.0986,0.5920000000000001,4
0.677,0.802,-5.388,0.0845,0.688,4
0.705,0.3279999999999999,-13.355,0.118,0.281,4
0.192,0.0279999999999999,-27.909,0.925,0.144,4
0.215,0.145,-17.939,0.93,0.411,4
0.479,0.416,-11.451,0.457,0.514,4
0.733,0.743,-5.045,0.00494,0.623,4
0.493,0.6729999999999999,-6.404,0.235,0.2689999999999999,4
0.1639999999999999,0.172,-17.631,0.6890000000000001,0.0345,3
0.365,0.1159999999999999,-27.249,0.984,0.193,3
0.735,0.544,-7.427,0.1639999999999999,0.7390000000000001,4
0.306,0.0632,-25.363000000000003,0.917,0.0308,1
0.871,0.608,-5.486000000000001,0.142,0.818,4
0.866,0.531,-6.859,0.0379,0.266,4
0.376,0.4529999999999999,-9.551,0.954,0.536,4
0.56,0.446,-12.207,0.444,0.123,4
0.54,0.56,-8.176,0.0466,0.727,3
0.622,0.373,-11.72,0.5379999999999999,0.889,3
0.216,0.0846,-24.436,0.994,0.057,4
0.601,0.476,-12.026,0.0663,0.186,4
0.423,0.0364,-20.953000000000003,0.974,0.0849,4
0.628,0.613,-6.888999999999999,0.0239,0.629,4
0.698,0.2239999999999999,-15.477,0.82,0.129,4
0.4579999999999999,0.126,-20.756,0.945,0.3,4
0.67,0.5870000000000001,-7.022,0.496,0.481,4
0.67,0.8059999999999999,-4.822,0.2189999999999999,0.6890000000000001,4
0.5760000000000001,0.4529999999999999,-4.4,0.8140000000000001,0.418,4
0.8190000000000001,0.736,-6.504,0.158,0.701,4
0.517,0.47,-7.827000000000001,0.638,0.25,4
0.871,0.701,-5.593999999999999,0.257,0.716,4
0.296,0.0355,-26.59,0.995,0.106,4
0.0957,0.32,-19.705,0.8959999999999999,0.0393,3
0.893,0.618,-4.425,0.0827,0.389,4
0.736,0.802,-4.759,0.4679999999999999,0.675,4
0.298,0.931,-6.185,2e-05,0.4039999999999999,4
0.515,0.387,-7.343,0.6890000000000001,0.312,4
0.367,0.5870000000000001,-10.811,0.612,0.141,4
0.619,0.6509999999999999,-7.843999999999999,0.6409999999999999,0.573,3
0.655,0.474,-18.785,0.764,0.794,4
0.271,0.96,-5.308,0.000207,0.317,3
0.636,0.522,-7.345,0.7020000000000001,0.5660000000000001,4
0.825,0.316,-12.845,0.527,0.5770000000000001,4
0.545,0.675,-6.474,0.00617,0.162,4
0.5920000000000001,0.898,-8.907,0.0157,0.5589999999999999,4
0.622,0.557,-9.184,0.272,0.532,4
0.491,0.966,-3.974,9.12e-05,0.223,4
0.133,0.0312,-35.098,0.989,0.0361,4
0.5820000000000001,0.0634,-17.052,0.989,0.3279999999999999,3
0.7,0.722,-3.5580000000000003,0.221,0.7559999999999999,4
0.43,0.00232,-35.962,0.993,0.175,4
0.368,0.4029999999999999,-12.699000000000002,0.703,0.3379999999999999,4
0.584,0.54,-7.786,0.0895,0.195,4
0.581,0.0831,-14.107,0.976,0.0769,4
0.367,0.0183,-22.293000000000003,0.993,0.168,3
0.785,0.716,-6.952000000000001,0.0128,0.607,4
0.518,0.901,-3.749,0.174,0.873,4
0.696,0.89,-6.819,0.055,0.922,4
0.609,0.143,-12.388,0.893,0.1889999999999999,4
0.54,0.465,-11.259,0.652,0.341,4
0.4529999999999999,0.599,-3.741,0.0927,0.556,4
0.669,0.606,-9.284,0.204,0.653,3
0.242,0.00627,-28.104,0.992,0.217,3
0.917,0.552,-10.023,0.0944,0.799,4
0.632,0.8240000000000001,-3.016,0.45,0.473,4
0.802,0.8859999999999999,-5.171,0.3379999999999999,0.883,4
0.375,0.304,-14.52,0.943,0.147,4
0.228,0.245,-11.461,0.962,0.374,4
0.584,0.79,-6.544,0.0444,0.691,4
0.327,0.325,-11.303,0.6859999999999999,0.359,4
0.381,0.565,-8.546,0.5770000000000001,0.451,4
0.155,0.975,-18.344,0.679,0.0144,5
0.619,0.8809999999999999,-4.087,0.00826,0.534,4
0.495,0.613,-9.463,0.348,0.924,4
0.175,0.08,-22.214,0.851,0.0374,1
0.54,0.982,-2.962,0.435,0.91,4
0.508,0.528,-13.241,0.414,0.542,4
0.613,0.8420000000000001,-7.377999999999999,0.06,0.471,4
0.688,0.385,-6.877999999999999,0.131,0.435,4
0.503,0.721,-4.203,0.00782,0.243,3
0.475,0.815,-4.698,0.37,0.479,4
0.807,0.0977,-15.128,0.97,0.462,4
0.505,0.193,-12.108,0.963,0.0856,4
0.713,0.534,-7.622000000000001,0.113,0.285,4
0.6409999999999999,0.924,-0.932,0.349,0.754,4
0.355,0.0164,-28.659,0.995,0.0922,4
0.679,0.866,-6.053,0.00376,0.785,4
0.359,0.0224,-32.1,0.995,0.198,4
0.815,0.595,-9.321,0.2689999999999999,0.905,4
0.7020000000000001,0.624,-9.927,0.314,0.947,4
0.4039999999999999,0.257,-15.123,0.98,0.417,3
0.102,0.0332,-26.731,0.915,0.171,4
0.609,0.885,-5.468999999999999,0.00521,0.76,4
0.521,0.675,-5.101,0.285,0.38,4
0.356,0.0242,-29.891,0.991,0.107,4
0.0632,0.236,-19.026,0.956,0.0865,4
0.384,0.0117,-31.364,0.994,0.1669999999999999,3
0.78,0.7170000000000001,-2.909,0.0396,0.306,4
0.114,0.0178,-31.477,0.972,0.0769,4
0.742,0.87,-3.606,0.377,0.816,4
0.84,0.56,-10.53,0.00195,0.775,4
0.664,0.0619,-17.77,0.995,0.662,4
0.843,0.8059999999999999,-7.002999999999999,0.591,0.73,4
0.8490000000000001,0.521,-12.999,0.306,0.763,4
0.7040000000000001,0.6709999999999999,-5.589,0.422,0.716,4
0.585,0.855,-3.435,0.156,0.514,4
0.409,0.747,-10.843,0.172,0.8029999999999999,4
0.591,0.97,-4.107,0.00886,0.461,4
0.752,0.91,-5.172000000000001,0.121,0.536,4
0.37,0.206,-11.588,0.932,0.258,1
0.677,0.431,-14.526,0.569,0.477,4
0.589,0.0709,-13.348,0.955,0.261,4
0.385,0.0145,-30.373,0.993,0.139,3
0.165,0.0255,-24.143,0.7340000000000001,0.0416,3
0.71,0.396,-11.247,0.492,0.63,4
0.7909999999999999,0.733,-3.852,0.0305,0.913,4
0.42,0.33,-13.925,0.245,0.175,3
0.488,0.784,-2.639,0.283,0.309,4
0.726,0.0897,-21.038,0.972,0.262,4
0.755,0.637,-10.32,0.0418,0.555,4
0.428,0.51,-11.695,0.52,0.3929999999999999,4
0.735,0.762,-5.547000000000001,0.318,0.7,4
0.472,0.866,-3.771,0.044,0.775,4
0.684,0.556,-6.783,0.7929999999999999,0.524,4
0.522,0.0409999999999999,-25.462,0.995,0.54,4
0.608,0.2239999999999999,-14.402,0.309,0.56,4
0.318,0.046,-25.706,0.989,0.163,3
0.5870000000000001,0.165,-10.588,0.406,0.5870000000000001,3
0.363,0.214,-10.348,0.6829999999999999,0.21,3
0.108,0.159,-23.344,0.92,0.0484,4
0.27,0.0027,-26.207,0.993,0.4,3
0.773,0.541,-8.019,0.0566,0.387,4
0.153,0.0305,-28.398000000000003,0.906,0.0382,3
0.73,0.797,-5.759,0.0185,0.5379999999999999,4
0.755,0.625,-7.114,0.49,0.374,4
0.71,0.8390000000000001,-4.647,0.0127,0.327,4
0.633,0.831,-5.053,0.0401,0.243,4
0.111,0.363,-26.627,0.195,0.0338,4
0.6709999999999999,0.939,-3.2060000000000004,0.192,0.529,4
0.369,0.76,-3.901,0.313,0.261,4
0.498,0.0942,-18.713,0.952,0.299,4
0.325,0.268,-16.817,0.903,0.0394,3
0.7559999999999999,0.855,-3.352,0.222,0.525,4
0.7020000000000001,0.743,-5.261,0.115,0.94,4
0.345,0.89,-4.175,0.000725,0.276,4
0.98,0.846,-7.696000000000001,0.283,0.8909999999999999,4
0.158,0.7290000000000001,-26.596,0.286,1e-05,5
0.573,0.622,-7.947999999999999,0.0543,0.825,4
0.449,0.163,-16.409000000000002,0.58,0.0501,4
0.307,0.0484,-25.137,0.989,0.0948,3
0.555,0.933,-6.287000000000001,0.437,0.616,4
0.743,0.527,-9.9,0.562,0.752,4
0.544,0.903,-5.651,0.00166,0.432,4
0.5489999999999999,0.6509999999999999,-7.097,0.583,0.368,4
0.532,0.344,-13.057,0.00563,0.126,4
0.7340000000000001,0.7659999999999999,-4.485,0.025,0.6,4
0.63,0.322,-13.042,0.591,0.316,4
0.504,0.0379,-18.456,0.988,0.431,3
