Store_Ratio,Basket_Ratio,Score_3,Score_4,popularity
0.423,0.636,0.4629999999999999,127.259,4
0.313,0.732,0.51,88.91799999999999,4
0.738,0.6459999999999999,0.502,155.97799999999998,4
0.895,0.836,0.755,120.983,4
0.604,0.474,0.503,80.031,4
0.51,0.3329999999999999,0.2019999999999999,71.665,4
0.574,0.593,0.355,128.07299999999998,4
0.526,0.357,0.293,142.607,4
0.708,0.0972,0.648,129.901,4
0.657,0.115,0.258,113.988,4
0.188,0.598,0.0281,92.442,4
0.382,0.996,0.327,93.345,4
0.728,0.253,0.457,140.923,4
0.254,0.0829,0.0572,104.721,4
0.306,0.209,0.0456,68.89699999999999,4
0.687,0.887,0.345,124.017,4
0.534,0.87,0.462,126.019,4
0.593,0.3339999999999999,0.3939999999999999,95.308,4
0.623,0.7340000000000001,0.37,107.853,4
0.585,0.0431,0.15,65.001,4
0.654,0.528,0.376,82.014,4
0.261,0.25,0.0827,153.045,4
0.175,0.0483,0.0387,130.585,4
0.166,0.171,0.0377,70.005,4
0.182,0.0139999999999999,0.0942,129.174,3
0.127,0.238,0.0818,87.14,4
0.428,0.78,0.431,147.986,4
0.684,0.512,0.466,119.901,4
0.8109999999999999,0.921,0.7559999999999999,94.98,4
0.828,0.6890000000000001,0.853,123.931,4
0.144,0.0418,0.0754,139.441,4
0.691,0.75,0.524,134.984,4
0.4679999999999999,0.0791,0.337,117.918,3
0.491,0.942,0.387,100.446,4
0.477,0.254,0.626,81.568,4
0.6709999999999999,0.52,0.778,150.006,4
0.528,0.3,0.259,86.009,3
0.547,0.986,0.593,90.054,4
0.586,0.92,0.706,93.038,4
0.589,0.221,0.0986,112.102,4
0.469,0.537,0.7829999999999999,124.193,1
0.64,0.602,0.951,111.87,4
0.568,0.8859999999999999,0.846,160.054,4
0.738,0.85,0.865,98.013,4
0.386,0.974,0.146,82.545,4
0.581,0.0549,0.2339999999999999,152.037,4
0.395,0.701,0.852,200.991,4
0.4429999999999999,0.0354,0.223,85.081,4
0.759,0.54,0.75,116.947,4
0.4429999999999999,0.5820000000000001,0.239,147.589,4
0.457,0.5870000000000001,0.187,165.957,4
0.737,0.86,0.6559999999999999,93.989,4
0.7140000000000001,0.6829999999999999,0.8240000000000001,127.021,4
0.147,0.0208,0.45,69.932,3
0.205,0.181,0.159,130.174,3
0.698,0.516,0.516,101.979,4
0.462,0.741,0.0392,124.018,4
0.813,0.787,0.326,130.018,4
0.562,0.624,0.0499,94.853,4
0.5529999999999999,0.586,0.4429999999999999,126.684,4
0.6729999999999999,0.823,0.0559999999999999,140.063,4
0.5770000000000001,0.14,0.126,142.388,4
0.556,0.508,0.513,102.794,4
0.529,0.6409999999999999,0.813,73.352,4
0.7559999999999999,0.83,0.422,175.96099999999998,4
0.69,0.75,0.856,111.707,4
0.524,0.511,0.524,81.328,5
0.358,0.897,0.3339999999999999,120.546,4
0.471,0.162,0.206,110.118,4
0.4529999999999999,0.986,0.455,166.59400000000002,4
0.7979999999999999,0.6759999999999999,0.843,101.956,4
0.705,0.0552,0.214,111.41,3
0.409,0.5660000000000001,0.423,181.783,4
0.642,0.59,0.239,119.997,4
0.6629999999999999,0.611,0.408,107.97,4
0.236,0.14,0.123,76.805,4
0.236,0.578,0.2269999999999999,75.367,4
0.569,0.987,0.509,100.975,4
0.312,0.1009999999999999,0.0387,63.897,3
0.146,0.428,0.0382,138.748,4
0.745,0.4639999999999999,0.96,127.965,4
0.58,0.916,0.6829999999999999,118.004,4
0.34,0.354,0.216,103.838,4
0.198,0.0744,0.0386,121.802,4
0.3829999999999999,0.208,0.2189999999999999,84.699,4
0.421,0.991,0.446,159.998,4
0.649,0.5479999999999999,0.506,150.036,4
0.5720000000000001,0.245,0.415,94.951,4
0.698,0.342,0.0749,93.016,4
0.184,0.115,0.2269999999999999,94.995,4
0.7190000000000001,0.5660000000000001,0.759,164.93900000000002,4
0.6459999999999999,0.5670000000000001,0.368,100.072,1
0.746,0.475,0.228,95.979,4
0.723,0.52,0.479,90.008,4
0.51,0.0315,0.494,102.995,3
0.369,0.143,0.0849,79.441,3
0.72,0.72,0.939,127.255,4
0.176,0.00912,0.0559999999999999,74.7,1
0.477,0.784,0.504,79.887,4
0.467,0.983,0.301,130.017,4
0.7,0.722,0.7559999999999999,90.989,4
0.8009999999999999,0.677,0.324,122.962,4
0.243,0.00987,0.0908,64.367,5
0.5579999999999999,0.109,0.0575,69.854,4
0.617,0.84,0.57,94.676,4
0.6940000000000001,0.831,0.98,125.901,4
0.56,0.595,0.144,104.011,4
0.354,0.415,0.421,175.537,4
0.396,0.104,0.146,80.002,4
0.638,0.722,0.469,103.017,4
0.643,0.191,0.233,96.88,4
0.519,0.703,0.331,81.008,4
0.957,0.437,0.616,130.058,4
0.0776,0.021,0.0356,80.913,3
0.38,0.0634,0.284,137.83700000000002,4
0.0594,0.216,0.0243,54.213,4
0.344,0.0244,0.153,133.685,4
0.461,0.148,0.28,130.762,4
0.5529999999999999,0.642,0.414,127.175,4
0.1889999999999999,0.583,0.0623,79.51,1
0.8440000000000001,0.644,0.591,122.061,4
0.367,0.752,0.401,205.47,4
0.441,0.143,0.3289999999999999,109.147,4
0.447,0.546,0.957,114.556,4
0.6920000000000001,0.711,0.875,125.135,4
0.514,0.088,0.148,92.069,4
0.629,0.58,0.655,110.264,4
0.642,0.289,0.407,84.99600000000001,4
0.606,0.472,0.439,94.972,4
0.537,0.367,0.348,90.953,4
0.322,0.0998,0.039,102.019,4
0.645,0.904,0.6709999999999999,105.97,4
0.396,0.0186,0.187,80.579,4
0.141,1.0,1e-05,102.045,1
0.746,0.273,0.502,101.952,4
0.823,0.586,0.347,125.971,4
0.675,0.862,0.498,129.967,4
0.188,0.657,1e-05,102.336,1
0.5760000000000001,0.3279999999999999,0.231,117.239,3
0.745,0.736,0.77,104.008,4
0.4029999999999999,0.851,0.638,164.797,4
0.642,0.77,0.491,125.932,4
0.804,0.823,0.7190000000000001,87.322,4
0.586,0.35,0.206,74.658,4
0.545,0.377,0.477,119.879,4
0.5479999999999999,0.992,0.107,107.518,4
0.5329999999999999,0.59,0.67,75.265,4
0.0906,0.0619,0.0309,86.67200000000001,4
0.7190000000000001,0.847,0.444,127.963,4
0.552,0.639,0.0541,99.952,4
0.286,0.213,0.114,82.955,4
0.633,0.764,0.522,94.971,4
0.8290000000000001,0.994,0.598,127.012,4
0.457,0.64,0.634,156.203,4
0.358,0.0299,0.141,69.646,4
0.649,0.767,0.608,149.918,4
0.127,0.0579,0.0389,71.223,3
0.47,0.125,0.1169999999999999,71.328,4
0.367,0.0088799999999999,0.052,109.885,4
0.268,0.0195,0.0382,67.845,3
0.7290000000000001,0.606,0.486,175.18599999999998,4
0.1969999999999999,0.2739999999999999,0.203,163.711,4
0.422,0.142,0.213,129.819,4
0.7490000000000001,0.967,0.847,140.02,4
0.525,0.176,0.317,80.389,3
0.346,0.3379999999999999,0.417,157.249,4
0.311,0.0253,0.251,116.816,4
0.72,0.7909999999999999,0.7559999999999999,102.071,4
0.53,0.988,0.521,101.28,3
0.312,0.0272,0.0304,149.244,3
0.7929999999999999,0.309,0.718,123.925,4
0.477,0.225,0.693,80.015,4
0.664,0.813,0.682,112.032,4
0.802,0.499,0.763,92.055,4
0.509,0.479,0.299,145.967,3
0.58,0.38,0.564,143.558,4
0.767,0.902,0.777,92.002,4
0.693,0.913,0.795,123.989,4
0.7859999999999999,0.616,0.884,96.037,4
0.809,0.8270000000000001,0.643,127.992,4
0.627,0.703,0.64,81.89699999999999,4
0.7070000000000001,0.48,0.217,107.002,4
0.557,0.18,0.456,85.963,4
0.669,0.514,0.966,132.955,4
0.764,0.32,0.575,91.019,4
0.364,0.0515,0.367,144.455,3
0.186,0.995,0.0031,68.104,3
0.688,0.304,0.515,120.013,4
0.5820000000000001,0.738,0.59,165.013,4
0.452,0.465,0.0832,149.586,4
0.4679999999999999,0.866,0.732,83.787,4
0.5660000000000001,0.5379999999999999,0.3929999999999999,94.437,4
0.58,0.123,0.102,140.001,4
0.636,0.2769999999999999,0.685,133.363,4
0.551,0.0822,0.145,71.47800000000001,3
0.426,0.0848,0.472,96.815,4
0.735,0.948,0.794,128.03799999999998,4
0.525,0.16,0.21,122.983,4
0.626,0.0585,0.7070000000000001,64.842,4
0.614,0.68,0.7070000000000001,149.959,4
0.604,0.33,0.19,95.357,4
0.62,0.598,0.29,89.94200000000001,4
0.8320000000000001,0.5489999999999999,0.384,140.045,4
0.62,0.8809999999999999,0.415,126.035,4
0.526,0.357,0.293,142.607,4
0.271,0.0101,0.0743,116.876,4
0.203,0.0643,0.0372,129.624,4
0.51,0.0067599999999999,0.423,70.47800000000001,4
0.691,0.4529999999999999,0.465,126.049,4
0.267,0.943,0.0399,159.996,4
0.913,0.622,0.7809999999999999,110.011,4
0.595,0.723,0.272,108.043,1
0.233,0.2289999999999999,0.461,146.92600000000002,3
0.187,0.0813,0.0349,72.648,4
0.6579999999999999,0.515,0.652,110.089,4
0.7440000000000001,0.735,0.8440000000000001,91.543,4
0.83,0.6679999999999999,0.5489999999999999,152.019,4
0.622,0.312,0.228,80.514,3
0.7490000000000001,0.6859999999999999,0.617,95.986,4
0.795,0.802,0.0563,107.004,4
0.612,0.544,0.6940000000000001,86.046,4
0.6629999999999999,0.8029999999999999,0.688,188.797,3
0.516,0.486,0.471,132.542,4
0.518,0.283,0.735,97.651,4
0.471,0.375,0.887,84.926,4
0.597,0.536,0.536,95.946,4
0.452,0.6809999999999999,0.2019999999999999,170.97,3
0.3379999999999999,0.102,0.0785,85.88799999999999,3
0.703,0.528,0.757,155.887,4
0.7020000000000001,0.578,0.975,111.617,4
0.598,0.5589999999999999,0.19,122.066,4
0.251,0.0388,0.179,74.932,3
0.82,0.6459999999999999,0.8740000000000001,110.786,4
0.613,0.581,0.551,130.033,4
0.61,0.893,0.6729999999999999,104.031,4
0.7909999999999999,0.7340000000000001,0.962,105.854,4
0.738,0.7829999999999999,0.6990000000000001,176.02700000000002,4
0.487,0.431,0.2289999999999999,136.13,4
0.336,0.917,0.331,180.025,4
0.603,0.537,0.451,97.633,4
0.843,0.741,0.68,168.983,4
0.518,0.283,0.735,97.651,4
0.8009999999999999,0.7390000000000001,0.104,123.99,4
0.765,0.523,0.3939999999999999,104.988,4
0.364,0.313,0.0518,199.99,4
0.381,0.897,0.532,89.15700000000001,4
0.392,0.976,0.521,199.888,4
0.386,0.0144,0.1939999999999999,79.957,5
0.8109999999999999,0.512,0.346,92.046,4
0.879,0.626,0.968,110.864,4
0.695,0.762,0.5529999999999999,120.042,4
0.308,0.129,0.0834,89.459,4
0.63,0.601,0.708,79.928,4
0.235,0.0463,0.0369,64.55199999999999,3
0.365,0.0379,0.184,117.936,4
0.784,0.131,0.336,90.02600000000001,4
0.522,0.256,0.13,76.34899999999999,4
0.551,0.475,0.7090000000000001,113.059,4
0.151,0.2239999999999999,0.0362,69.421,4
0.5379999999999999,0.286,0.121,149.988,4
0.568,0.317,0.7609999999999999,113.429,4
0.331,0.551,0.664,97.18,4
0.284,0.9,0.623,91.062,3
0.3989999999999999,0.989,0.15,149.988,4
0.728,0.9,0.503,131.971,4
0.609,0.335,0.0786,99.992,4
0.647,0.389,0.436,134.976,3
0.6779999999999999,0.0402,0.6609999999999999,75.922,4
0.581,0.4479999999999999,0.0693,130.016,3
0.779,0.7959999999999999,0.938,104.947,4
0.735,0.6890000000000001,0.778,77.977,4
0.752,0.812,0.58,108.05,4
0.718,0.753,0.402,118.008,4
0.442,0.98,0.289,92.475,4
0.109,1.0,1e-05,55.293,4
0.6859999999999999,0.6890000000000001,0.446,120.031,4
0.478,0.0796,0.132,104.17,4
0.4589999999999999,0.575,0.183,111.881,4
0.591,0.685,0.292,168.058,4
0.784,0.204,0.4039999999999999,180.042,4
0.0845,0.161,0.0339,47.714,4
0.609,0.698,0.44,106.942,4
0.0656,0.0187,0.074,70.738,4
0.7190000000000001,0.5770000000000001,0.861,78.77,4
0.635,0.615,0.429,97.978,4
0.258,0.4029999999999999,0.0395,99.589,3
0.596,0.4479999999999999,0.7959999999999999,83.29299999999999,4
0.687,0.0696,0.1669999999999999,111.888,4
0.887,0.892,0.574,107.996,4
0.306,0.118,0.0369,123.354,4
0.755,0.81,0.297,101.93,4
0.752,0.488,0.5329999999999999,136.041,4
0.88,0.4429999999999999,0.8029999999999999,138.018,4
0.4679999999999999,0.7759999999999999,0.457,163.903,4
0.679,0.731,0.727,99.984,4
0.601,0.638,0.972,108.987,4
0.75,0.6659999999999999,0.53,109.982,4
0.7509999999999999,0.544,0.392,118.048,4
0.733,0.7809999999999999,0.871,143.954,4
0.121,0.107,0.0394,87.163,4
0.768,0.883,0.973,112.114,4
0.741,0.726,0.768,140.003,4
0.637,0.255,0.0447,128.958,4
0.254,0.247,0.0397,166.06799999999998,4
0.222,0.0132,0.0566,73.458,3
0.805,0.65,0.556,96.458,4
0.638,0.7659999999999999,0.588,129.987,4
0.6509999999999999,0.812,0.72,126.023,4
0.535,0.546,0.7020000000000001,84.087,4
0.34,0.021,0.379,166.704,3
0.326,0.115,0.074,119.926,4
0.52,0.696,0.961,184.322,4
0.429,0.6609999999999999,0.285,173.372,4
0.687,0.613,0.706,84.012,4
0.6920000000000001,0.79,0.96,128.13,4
0.165,0.901,0.00132,65.98899999999999,4
0.515,0.0143,0.395,122.552,3
0.7,0.764,0.424,125.02,4
0.575,0.0368,0.0549,109.983,4
0.617,0.493,0.141,93.83,4
0.367,0.452,0.1889999999999999,113.066,4
0.701,0.2789999999999999,0.263,138.09,4
0.83,0.936,0.568,101.044,4
0.805,0.919,0.494,94.993,4
0.591,0.8640000000000001,0.728,131.006,4
0.47,0.7170000000000001,0.516,149.93,4
0.491,0.386,0.134,107.878,4
0.544,0.0364,0.296,72.742,3
0.24,0.0355,0.178,73.654,4
0.598,0.526,0.529,123.935,4
0.674,0.867,0.821,88.04,4
0.212,0.155,0.106,79.7,4
0.122,0.0041,0.0362,68.918,4
0.616,0.0227,0.732,68.668,4
0.526,0.0197,0.337,97.26,3
0.7809999999999999,0.445,0.591,78.998,4
0.26,0.0313,0.0599,81.774,3
0.718,0.815,0.7879999999999999,113.996,4
0.434,0.951,0.326,184.067,4
0.536,0.266,0.245,96.039,4
0.616,0.8490000000000001,0.537,87.62100000000001,4
0.574,0.012,0.6579999999999999,123.169,4
0.509,0.8290000000000001,0.584,108.82,1
0.59,0.821,0.784,116.942,4
0.745,0.715,0.727,83.98,4
0.173,1.0,1e-05,81.848,4
0.16,0.216,0.0359,133.423,5
0.616,0.728,0.375,111.934,4
0.162,0.0255,0.0362,143.332,3
0.68,0.531,0.221,85.01,4
0.772,0.603,0.6459999999999999,106.063,4
0.48,0.12,0.0733,77.969,4
0.672,0.4379999999999999,0.483,154.343,4
0.467,0.958,0.701,145.92,4
0.58,0.519,0.0384,97.314,4
0.8440000000000001,0.494,0.599,98.709,4
0.276,0.2319999999999999,0.157,81.423,3
0.211,0.157,0.0883,79.617,4
0.591,0.551,0.877,100.326,4
0.67,0.3279999999999999,0.626,105.699,4
0.0709,0.108,0.0487,57.769,3
0.417,0.529,0.307,78.42699999999999,4
0.106,0.0378,0.146,70.982,3
0.428,0.0543,0.104,173.812,4
0.48,0.281,0.635,137.352,4
0.39,0.8170000000000001,0.3229999999999999,106.055,4
0.752,0.353,0.173,91.02,4
0.59,0.705,0.8029999999999999,120.874,4
0.619,0.7509999999999999,0.532,126.079,4
0.617,0.85,0.35,127.883,4
0.275,0.0419,0.0673,97.655,5
0.519,0.7490000000000001,0.29,147.905,4
0.183,0.0225,0.0302,70.547,4
0.7509999999999999,0.687,0.936,179.99599999999998,4
0.414,0.161,0.423,159.375,4
0.507,0.141,0.382,108.113,4
0.372,0.00312,0.402,165.592,3
0.649,0.815,0.765,126.03,4
0.551,0.89,0.67,121.752,4
0.743,0.7340000000000001,0.455,107.995,4
0.759,0.8220000000000001,0.94,124.713,4
0.7759999999999999,0.779,0.908,119.997,4
0.83,0.858,0.949,119.974,4
0.521,0.22,0.135,104.03,4
0.447,0.3429999999999999,0.6409999999999999,130.917,4
0.522,0.0409999999999999,0.54,141.453,4
0.1009999999999999,0.0225,0.0963,79.315,4
0.5329999999999999,0.903,0.57,94.975,4
0.6559999999999999,0.0133,0.855,61.514,3
0.6679999999999999,0.8320000000000001,0.7390000000000001,105.147,4
0.361,0.415,0.0732,73.495,4
0.309,0.025,0.0637,66.46300000000001,5
0.733,0.445,0.605,125.003,4
0.653,0.8290000000000001,0.545,124.989,4
0.698,0.6679999999999999,0.72,99.989,4
0.0841,0.00472,0.0381,70.994,4
0.14,0.171,0.0329,82.242,4
0.687,0.887,0.345,124.017,4
0.555,0.43,0.2739999999999999,147.613,4
0.293,0.0055299999999999,0.206,79.471,4
0.3329999999999999,0.055,0.1989999999999999,185.719,3
0.579,0.415,0.42,102.713,4
0.782,0.873,0.858,123.181,4
0.412,0.748,0.245,124.981,4
0.633,0.833,0.693,139.963,4
0.68,0.741,0.635,127.024,4
0.759,0.948,0.914,97.906,4
0.747,0.494,0.624,76.006,4
0.653,0.8690000000000001,0.6970000000000001,122.017,4
0.581,0.769,0.516,151.901,4
0.706,0.727,0.965,119.55,4
0.376,0.141,0.191,183.841,3
0.451,0.261,0.52,82.59,4
0.674,0.159,0.477,79.04,4
0.508,0.207,0.276,143.793,4
0.706,0.76,0.564,95.499,4
0.586,0.677,0.562,144.001,4
0.6890000000000001,0.516,0.209,124.876,4
0.703,0.657,0.455,82.96,4
0.536,0.987,0.244,149.97299999999998,4
0.4589999999999999,0.575,0.183,111.881,4
0.207,0.5670000000000001,0.188,92.321,3
0.752,0.794,0.82,123.987,4
0.311,0.153,0.0339,87.04,4
0.0819,0.3429999999999999,0.0276,79.946,4
0.6970000000000001,0.863,0.967,129.627,4
0.581,0.39,0.4529999999999999,79.945,4
0.214,0.0398,0.0386,62.662,3
0.133,0.0192,0.0388,68.208,4
0.35,0.1009999999999999,0.075,90.149,4
0.262,0.0569,0.351,177.27700000000002,4
0.715,0.618,0.6759999999999999,157.786,4
0.368,0.497,0.353,82.56,4
0.57,0.25,0.289,75.046,4
0.71,0.77,0.314,125.977,3
0.541,0.6459999999999999,0.47,84.83200000000001,4
0.632,0.636,0.616,111.551,4
0.737,0.542,0.687,97.015,4
0.743,0.8009999999999999,0.381,121.965,4
0.142,0.32,0.0373,139.713,4
0.772,0.8190000000000001,0.856,116.97,4
0.142,0.479,0.0701,83.76299999999999,4
0.515,0.1159999999999999,0.0391,100.011,4
0.665,0.581,0.461,146.935,4
0.701,0.569,0.872,123.001,4
0.5720000000000001,0.3329999999999999,0.0398,94.997,4
0.615,0.356,0.341,135.876,3
0.6759999999999999,0.946,0.519,82.464,4
0.618,0.764,0.8759999999999999,81.366,4
0.64,0.8640000000000001,0.7,102.026,4
0.631,0.239,0.0927,79.859,4
0.58,0.94,0.563,123.072,4
0.596,0.479,0.931,84.978,4
0.802,0.903,0.284,123.021,4
0.6970000000000001,0.51,0.66,90.009,4
0.945,0.5820000000000001,0.907,108.025,4
0.652,0.8909999999999999,0.934,179.604,4
0.2739999999999999,0.154,0.043,130.364,3
0.574,0.145,0.725,89.76899999999999,3
0.73,0.249,0.332,132.007,4
0.514,0.319,0.327,107.969,3
0.507,0.341,0.261,107.84,4
0.492,0.0295,0.23,66.499,3
0.0656,0.3829999999999999,0.0382,72.581,3
0.8220000000000001,0.969,0.765,128.007,4
0.159,0.288,0.0676,165.71,3
0.126,0.00567,0.158,67.178,3
0.7,0.122,0.521,112.29,4
0.4029999999999999,0.421,0.205,199.917,4
0.624,0.3929999999999999,0.728,177.963,4
0.5670000000000001,0.311,0.0361,120.098,4
0.4379999999999999,0.0404,0.073,124.186,5
0.512,0.384,0.289,121.992,4
0.6409999999999999,0.501,0.935,92.188,4
0.7040000000000001,0.396,0.446,89.06700000000001,4
0.723,0.191,0.466,179.954,4
0.437,0.223,0.153,150.692,3
0.8590000000000001,0.688,0.965,129.96200000000002,4
0.787,0.667,0.961,137.01,4
0.262,0.3279999999999999,0.5329999999999999,207.074,4
0.68,0.821,0.5710000000000001,105.986,4
0.5579999999999999,0.499,0.217,80.178,4
0.539,0.7070000000000001,0.359,102.034,4
0.409,0.351,0.536,151.7,5
0.155,0.0323,0.0333,135.39700000000002,4
0.166,0.0826,0.036,110.304,3
0.7979999999999999,0.6759999999999999,0.843,101.956,4
0.38,0.725,0.2019999999999999,130.58100000000002,4
0.48,0.314,0.19,110.019,4
0.627,0.537,0.34,115.011,3
0.472,0.5920000000000001,0.353,131.221,4
0.77,0.969,0.6920000000000001,134.983,4
0.664,0.7390000000000001,0.759,110.101,4
0.452,0.0915,0.2019999999999999,116.405,4
0.114,0.155,0.0345,173.051,4
0.601,0.0371,0.121,112.603,4
0.3289999999999999,0.0172,0.283,137.644,4
0.3979999999999999,0.56,0.431,131.30200000000002,3
0.595,0.0844,0.181,120.394,4
0.8740000000000001,0.63,0.7170000000000001,95.0,4
0.507,0.2189999999999999,0.608,179.66099999999997,4
0.507,0.735,0.831,167.945,4
0.491,0.439,0.8079999999999999,147.062,4
0.8140000000000001,0.622,0.726,119.976,4
0.268,0.974,0.342,182.095,4
0.598,0.643,0.823,167.97099999999998,4
0.708,0.758,0.272,101.017,4
0.726,0.85,0.8140000000000001,131.64,4
0.124,0.00992,0.0392,70.972,3
0.8240000000000001,0.695,0.6,109.589,4
0.916,0.83,0.4539999999999999,139.905,4
0.5579999999999999,0.7440000000000001,0.0894,84.946,4
0.665,0.581,0.314,176.05700000000002,4
0.478,0.885,0.214,131.963,4
0.565,0.836,0.802,128.35399999999998,4
0.373,0.413,0.507,78.518,4
0.178,0.0070799999999999,0.0512,73.44800000000001,4
0.575,0.56,0.2769999999999999,119.986,4
0.503,0.963,0.636,104.984,4
0.68,0.1989999999999999,0.076,115.134,4
0.614,0.777,0.552,104.646,4
0.715,0.6579999999999999,0.795,158.024,4
0.517,0.7290000000000001,0.257,155.07399999999998,4
0.53,0.55,0.551,82.40700000000001,4
0.722,0.309,0.616,86.061,4
0.522,0.833,0.5579999999999999,137.127,4
0.742,0.873,0.557,123.016,4
0.5760000000000001,0.33,0.299,79.972,4
0.541,0.968,0.505,125.04,4
0.685,0.54,0.539,137.968,4
0.637,0.0176,0.309,64.998,3
0.696,0.5429999999999999,0.479,107.969,4
0.31,0.00947,0.12,91.355,4
0.405,0.8540000000000001,0.306,119.274,4
0.759,0.254,0.26,129.996,3
0.7909999999999999,0.7190000000000001,0.535,169.99,4
0.608,0.614,0.402,127.885,4
0.568,0.374,0.136,149.922,4
0.511,0.7979999999999999,0.607,183.303,4
0.7709999999999999,0.7290000000000001,0.6890000000000001,124.047,4
0.79,0.642,0.688,100.004,4
0.6809999999999999,0.7829999999999999,0.662,115.013,4
0.6609999999999999,0.908,0.6559999999999999,144.091,4
0.28,0.0292,0.121,109.711,3
0.223,0.7440000000000001,0.763,154.632,3
0.69,0.541,0.787,130.024,4
0.0933,0.0833,0.0381,86.912,4
0.8140000000000001,0.307,0.43,82.012,4
0.7559999999999999,0.851,0.934,75.014,4
0.532,0.203,0.5429999999999999,89.646,4
0.359,0.648,0.133,111.733,4
0.218,0.0224,0.0505,66.399,3
0.603,0.713,0.7959999999999999,141.985,4
0.556,0.8220000000000001,0.8079999999999999,139.725,4
0.621,0.8959999999999999,0.627,128.062,4
0.747,0.619,0.652,92.124,4
0.597,0.358,0.305,135.863,4
0.319,0.21,0.209,78.696,4
0.6729999999999999,0.7040000000000001,0.372,86.919,4
0.154,0.2,0.381,67.40100000000001,1
0.304,0.479,0.1009999999999999,81.578,4
0.597,0.0262,0.206,120.294,3
0.589,0.8109999999999999,0.166,119.969,4
0.687,0.7070000000000001,0.607,127.033,4
0.545,0.509,0.287,79.90100000000001,4
0.6779999999999999,0.597,0.1989999999999999,139.942,4
0.5820000000000001,0.812,0.691,110.514,4
0.509,0.23,0.265,130.616,4
0.489,0.228,0.18,73.63600000000001,4
0.192,0.984,0.0072099999999999,108.979,4
0.6709999999999999,0.8059999999999999,0.8590000000000001,100.042,4
0.245,0.0076,0.23,89.008,3
0.524,0.904,0.655,161.188,4
0.512,0.695,0.351,145.957,4
0.562,0.519,0.415,122.925,4
0.437,0.691,0.179,150.048,4
0.78,0.422,0.0386,123.982,4
0.764,0.737,0.648,82.06,4
0.6990000000000001,0.2769999999999999,0.418,144.082,3
0.6709999999999999,0.373,0.732,92.718,4
0.471,0.826,0.422,124.033,4
0.759,0.457,0.57,89.99799999999999,4
0.7120000000000001,0.8909999999999999,0.735,126.012,4
0.165,0.0519,0.0393,129.74200000000002,5
0.511,0.475,0.8190000000000001,98.957,4
0.171,0.0646,0.0372,139.27,4
0.552,0.35,0.0389,174.12400000000002,4
0.6970000000000001,0.861,0.774,169.90400000000002,4
0.5,0.524,0.372,157.202,5
0.883,0.6579999999999999,0.62,95.008,4
0.715,0.715,0.506,134.923,4
0.632,0.6559999999999999,0.752,86.605,4
0.5660000000000001,0.4379999999999999,0.6920000000000001,117.127,4
0.598,0.542,0.36,107.891,4
0.0766,0.13,0.0365,177.13299999999998,4
0.718,0.775,0.7509999999999999,100.001,4
0.642,0.308,0.894,90.066,4
0.65,0.436,0.469,147.903,4
0.6970000000000001,0.467,0.5720000000000001,82.08200000000001,4
0.421,0.461,0.162,139.931,4
0.691,0.7829999999999999,0.525,160.018,4
0.472,0.9,0.42,95.826,4
0.1889999999999999,0.00495,0.262,168.262,3
0.7879999999999999,0.825,0.738,92.0,4
0.498,0.755,0.442,123.63,4
0.809,0.528,0.542,92.929,4
0.6970000000000001,0.772,0.71,119.966,4
0.466,0.402,0.268,151.314,4
0.609,0.7959999999999999,0.8190000000000001,155.046,4
0.575,0.423,0.246,176.03099999999998,4
0.294,0.505,0.357,85.33200000000001,1
0.217,0.131,0.0819,121.454,1
0.266,0.588,0.195,119.844,4
0.0,0.000289,0.0,0.0,0
0.524,0.515,0.368,169.882,4
0.4579999999999999,0.0273,0.3379999999999999,69.283,4
0.353,0.138,0.228,84.387,4
0.2289999999999999,0.158,0.193,79.84100000000001,4
0.517,0.392,0.6970000000000001,160.394,4
0.743,0.4479999999999999,0.562,90.06200000000001,4
0.218,0.0113,0.0374,127.126,5
0.725,0.912,0.674,104.054,4
0.46,0.132,0.0623,113.976,4
0.596,0.8340000000000001,0.618,116.0,4
0.638,0.143,0.0774,116.947,4
0.66,0.514,0.171,91.999,4
0.195,0.123,0.033,79.801,4
0.637,0.695,0.37,107.985,4
0.142,0.0152,0.0746,92.621,3
0.73,0.802,0.7120000000000001,104.01,4
0.1369999999999999,0.209,0.0221,141.532,3
0.648,0.736,0.3779999999999999,103.027,4
0.187,0.00503,0.106,63.709,4
0.484,0.19,0.121,125.0,4
0.555,0.0338,0.667,76.092,4
0.147,0.0595,0.0487,69.656,4
0.134,0.00134,0.0969999999999999,66.84,4
0.421,0.259,0.283,147.08700000000002,4
0.866,0.787,0.856,127.001,4
0.73,0.682,0.67,174.07,4
0.188,0.0445,1e-05,104.93,4
0.863,0.7020000000000001,0.888,131.96200000000002,4
0.745,0.647,0.442,102.019,4
0.565,0.564,0.4539999999999999,134.355,4
0.6890000000000001,0.649,0.889,100.0,4
0.5820000000000001,0.579,0.494,127.034,4
0.737,0.828,0.517,124.052,4
0.289,0.00814,0.154,82.74600000000001,3
0.557,0.7979999999999999,0.794,112.187,4
0.278,0.231,0.32,80.372,4
0.376,0.505,0.285,148.981,3
0.72,0.542,0.374,74.977,4
0.618,0.5579999999999999,0.336,111.709,4
0.695,0.6659999999999999,0.426,150.024,4
0.599,0.787,0.8220000000000001,114.065,4
0.812,0.5870000000000001,0.735,137.409,4
0.286,0.914,0.485,140.042,4
0.777,0.3929999999999999,0.358,80.945,4
