Store_Ratio,Basket_Ratio,Score_4,popularity
0.705,0.606,98.001,4
0.192,0.103,92.285,3
0.563,0.0232,99.679,3
0.862,0.4,122.963,4
0.657,0.797,146.02700000000002,4
0.201,0.2789999999999999,81.047,3
0.368,0.00244,70.502,4
0.409,0.00926,73.085,4
0.584,0.139,106.759,4
0.6459999999999999,0.29,140.016,4
0.0636,0.0344,65.937,5
0.7190000000000001,0.747,124.998,4
0.7,0.6829999999999999,112.91,4
0.357,0.985,90.302,4
0.787,0.6559999999999999,114.891,4
0.735,0.915,124.007,4
0.2189999999999999,0.3229999999999999,170.437,4
0.6409999999999999,0.474,76.006,4
0.367,0.5820000000000001,170.977,4
0.0,0.0181,0.0,0
0.276,0.715,137.028,4
0.665,0.313,109.925,4
0.196,0.129,91.275,4
0.657,0.782,150.014,4
0.433,0.449,106.975,4
0.617,0.728,139.066,4
0.706,0.7859999999999999,150.028,4
0.271,0.12,76.96600000000001,5
0.618,0.6779999999999999,133.453,4
0.573,0.855,125.001,4
0.584,0.727,183.903,4
0.517,0.565,169.952,4
0.603,0.773,172.446,3
0.758,0.872,86.919,4
0.296,0.6829999999999999,171.365,3
0.476,0.777,167.96400000000003,4
0.176,0.972,84.87700000000001,4
0.3879999999999999,0.479,128.615,4
0.1119999999999999,1.0,94.782,4
0.693,0.201,100.836,4
0.595,0.823,108.99,4
0.461,0.29,144.739,4
0.422,0.174,95.089,4
0.257,0.0253,67.37100000000001,3
0.2769999999999999,0.133,79.263,4
0.711,0.231,125.066,4
0.309,0.177,114.261,4
0.6829999999999999,0.728,75.311,4
0.792,0.347,139.999,4
0.7290000000000001,0.695,127.992,4
0.7559999999999999,0.5589999999999999,142.056,4
0.418,0.2,175.15900000000002,4
0.623,0.6809999999999999,107.319,4
0.8390000000000001,0.6940000000000001,117.959,4
0.759,0.54,116.947,4
0.573,0.17,81.686,4
0.335,0.954,170.05,4
0.59,0.647,172.033,4
0.4579999999999999,0.7829999999999999,113.072,3
0.433,0.629,138.857,4
0.594,0.644,67.49,4
0.541,0.247,167.261,4
0.67,0.32,127.043,4
0.597,0.384,79.985,4
0.237,0.0698,80.747,4
0.433,0.0127,117.132,4
0.524,0.636,82.829,4
0.145,0.999,99.701,4
0.286,0.1689999999999999,79.953,3
0.215,0.0397,173.678,4
0.152,0.2269999999999999,89.38,3
0.828,0.68,97.035,4
0.633,0.923,108.233,4
0.381,0.57,166.31799999999998,4
0.621,0.7879999999999999,129.62,4
0.6,0.18,142.116,4
0.2289999999999999,0.0455,95.86,4
0.122,0.836,97.204,3
0.521,0.8809999999999999,160.026,4
0.496,0.679,105.059,4
0.7020000000000001,0.0417,128.33700000000002,3
0.594,0.721,128.942,4
0.482,0.696,183.932,4
0.611,0.439,116.992,4
0.0745,0.0381,176.769,1
0.5920000000000001,0.767,96.483,4
0.166,0.0125,66.19,4
0.584,0.685,97.551,4
0.731,0.994,127.987,4
0.3279999999999999,0.514,72.933,4
0.5720000000000001,0.524,124.307,5
0.746,0.899,89.986,4
0.726,0.787,124.99,4
0.752,0.784,81.97399999999999,4
0.209,0.867,80.93,3
0.318,0.405,180.305,3
0.183,0.226,81.068,3
0.688,0.778,173.84400000000002,4
0.8009999999999999,0.596,120.028,4
0.183,0.0288,117.017,4
0.6809999999999999,0.8440000000000001,81.842,4
0.332,0.0111,94.045,4
0.67,0.6829999999999999,75.70100000000001,4
0.588,0.568,106.938,4
0.828,0.674,131.92600000000002,4
0.379,0.3289999999999999,171.09,3
0.652,0.862,173.859,4
0.311,0.884,131.733,4
0.427,0.843,147.387,3
0.594,0.386,79.923,4
0.2739999999999999,0.949,100.346,4
0.452,0.0216,102.089,4
0.614,0.574,125.173,5
0.551,0.0344,92.504,4
0.157,0.011,69.002,4
0.637,0.418,84.295,4
0.499,0.0321,95.921,4
0.785,0.392,90.012,4
0.755,0.905,105.061,4
0.812,0.456,96.094,4
0.192,0.984,108.979,4
0.542,0.4529999999999999,69.742,4
0.325,0.527,131.341,3
0.772,0.664,96.204,4
0.606,0.794,105.813,4
0.733,0.8809999999999999,126.969,4
0.145,0.0206,140.224,5
0.7190000000000001,0.647,122.997,4
0.733,0.48,133.056,3
0.6759999999999999,0.733,98.234,3
0.455,0.0034799999999999,56.162,4
0.6459999999999999,0.77,99.165,4
0.526,0.8029999999999999,157.887,4
0.291,0.79,155.667,3
0.361,0.302,165.592,5
0.331,0.235,82.51100000000001,4
0.2689999999999999,0.0155,65.363,4
0.932,0.902,110.007,4
0.8740000000000001,0.841,99.995,4
0.65,0.3389999999999999,77.561,3
0.913,0.6809999999999999,116.032,4
0.596,0.0992,80.181,4
0.261,0.0356,93.72,4
0.535,0.472,82.01799999999999,4
0.591,0.745,111.974,4
0.746,0.873,148.075,4
0.409,0.499,160.11,5
0.6809999999999999,0.319,121.783,4
0.175,0.157,57.184,3
0.21,0.00385,107.116,4
0.417,0.111,148.094,5
0.8220000000000001,0.478,117.394,4
0.6859999999999999,0.172,133.899,4
0.151,0.00491,69.375,3
0.745,0.442,146.025,4
0.513,0.0658,121.391,4
0.79,0.746,124.971,4
0.3929999999999999,0.0193,65.85600000000001,4
0.649,0.425,107.383,4
0.589,0.612,96.038,4
0.401,0.715,155.80100000000002,3
0.3939999999999999,0.0842,132.18,1
0.7090000000000001,0.907,127.903,4
0.276,0.115,76.152,5
0.593,0.56,92.192,4
0.741,0.631,105.023,4
0.753,0.355,111.863,4
0.268,0.596,167.25400000000002,4
0.262,0.12,184.837,4
0.0759,0.0289,80.51,3
0.196,0.0948,108.087,3
0.499,0.873,142.726,4
0.0917,0.0429,173.949,3
0.546,0.732,157.893,4
0.6409999999999999,0.18,93.232,4
0.677,0.48,146.447,3
0.649,0.716,99.988,4
0.7559999999999999,0.521,106.893,4
0.626,0.7909999999999999,181.826,4
0.6409999999999999,0.732,92.057,4
0.173,0.148,126.383,4
0.591,0.519,130.05200000000002,4
0.82,0.95,150.024,4
0.437,0.371,145.929,1
0.5379999999999999,0.675,144.916,3
0.5529999999999999,0.586,126.684,4
0.245,0.111,83.264,1
0.349,0.216,129.346,5
0.568,0.95,125.046,4
0.665,0.721,109.975,4
0.6609999999999999,0.412,85.932,4
0.63,0.928,123.963,4
0.588,0.0832,113.418,4
0.846,0.8170000000000001,101.982,4
0.252,0.0117,71.929,4
0.472,0.0491,117.721,4
0.7759999999999999,0.599,121.997,4
0.539,0.23,151.997,4
0.461,0.151,176.59900000000002,4
0.422,0.264,119.93,4
0.578,0.346,141.334,4
0.7759999999999999,0.509,94.634,4
0.33,0.0186,113.636,4
0.535,0.758,65.363,5
0.456,0.108,111.851,3
0.581,0.672,111.154,4
0.275,0.5870000000000001,84.667,4
0.3929999999999999,0.0698,99.823,4
0.434,0.0599,124.658,4
0.607,0.802,174.201,4
0.773,0.287,112.909,4
0.7440000000000001,0.8909999999999999,140.04,4
0.512,0.952,122.985,4
0.422,0.0984,93.042,4
0.8009999999999999,0.862,95.992,4
0.66,0.696,120.898,4
0.515,0.752,83.541,4
0.7909999999999999,0.7190000000000001,169.99,4
0.41,0.906,154.071,4
0.406,0.366,132.619,4
0.237,0.0814,102.775,4
0.619,0.221,141.89,4
0.282,0.547,151.468,4
0.6409999999999999,0.445,117.99,4
0.3779999999999999,0.0761,111.29,4
0.5529999999999999,0.872,172.138,4
0.154,0.226,70.723,4
0.8540000000000001,0.71,106.894,4
0.185,0.0321,59.95,4
0.3379999999999999,0.0881,97.988,3
0.6779999999999999,0.923,112.028,4
0.675,0.0235,146.172,3
0.6559999999999999,0.405,76.07600000000001,4
0.68,0.95,134.982,4
0.602,0.65,147.995,4
0.8079999999999999,0.574,101.032,4
0.5710000000000001,0.551,127.263,4
0.433,0.218,66.998,4
0.415,0.147,112.387,4
0.481,0.385,148.504,3
0.73,0.5579999999999999,100.066,4
0.504,0.76,183.933,4
0.0951,0.0872,87.65299999999999,1
0.196,0.0583,99.955,3
0.7759999999999999,0.911,101.027,4
0.581,0.0509,118.494,4
0.748,0.8959999999999999,125.021,4
0.7659999999999999,0.0933,119.686,3
0.517,0.713,100.214,4
0.8,0.773,103.911,4
0.537,0.462,136.634,4
0.466,0.5820000000000001,95.089,3
0.285,0.86,106.613,3
0.242,0.0192,134.542,3
0.502,0.201,126.26,4
0.423,0.636,127.259,4
0.313,0.732,88.91799999999999,4
0.738,0.6459999999999999,155.97799999999998,4
0.895,0.836,120.983,4
0.604,0.474,80.031,4
0.51,0.3329999999999999,71.665,4
0.574,0.593,128.07299999999998,4
0.526,0.357,142.607,4
0.708,0.0972,129.901,4
0.657,0.115,113.988,4
0.188,0.598,92.442,4
0.382,0.996,93.345,4
0.728,0.253,140.923,4
0.254,0.0829,104.721,4
0.306,0.209,68.89699999999999,4
0.687,0.887,124.017,4
0.534,0.87,126.019,4
0.593,0.3339999999999999,95.308,4
0.623,0.7340000000000001,107.853,4
0.585,0.0431,65.001,4
0.654,0.528,82.014,4
0.261,0.25,153.045,4
0.175,0.0483,130.585,4
0.166,0.171,70.005,4
0.182,0.0139999999999999,129.174,3
0.127,0.238,87.14,4
0.428,0.78,147.986,4
0.684,0.512,119.901,4
0.8109999999999999,0.921,94.98,4
0.828,0.6890000000000001,123.931,4
0.144,0.0418,139.441,4
0.691,0.75,134.984,4
0.4679999999999999,0.0791,117.918,3
0.491,0.942,100.446,4
0.477,0.254,81.568,4
0.6709999999999999,0.52,150.006,4
0.528,0.3,86.009,3
0.547,0.986,90.054,4
0.586,0.92,93.038,4
0.589,0.221,112.102,4
0.469,0.537,124.193,1
0.64,0.602,111.87,4
0.568,0.8859999999999999,160.054,4
0.738,0.85,98.013,4
0.386,0.974,82.545,4
0.581,0.0549,152.037,4
0.395,0.701,200.991,4
0.4429999999999999,0.0354,85.081,4
0.759,0.54,116.947,4
0.4429999999999999,0.5820000000000001,147.589,4
0.457,0.5870000000000001,165.957,4
0.737,0.86,93.989,4
0.7140000000000001,0.6829999999999999,127.021,4
0.147,0.0208,69.932,3
0.205,0.181,130.174,3
0.698,0.516,101.979,4
0.462,0.741,124.018,4
0.813,0.787,130.018,4
0.562,0.624,94.853,4
0.5529999999999999,0.586,126.684,4
0.6729999999999999,0.823,140.063,4
0.5770000000000001,0.14,142.388,4
0.556,0.508,102.794,4
0.529,0.6409999999999999,73.352,4
0.7559999999999999,0.83,175.96099999999998,4
0.69,0.75,111.707,4
0.524,0.511,81.328,5
0.358,0.897,120.546,4
0.471,0.162,110.118,4
0.4529999999999999,0.986,166.59400000000002,4
0.7979999999999999,0.6759999999999999,101.956,4
0.705,0.0552,111.41,3
0.409,0.5660000000000001,181.783,4
0.642,0.59,119.997,4
0.6629999999999999,0.611,107.97,4
0.236,0.14,76.805,4
0.236,0.578,75.367,4
0.569,0.987,100.975,4
0.312,0.1009999999999999,63.897,3
0.146,0.428,138.748,4
0.745,0.4639999999999999,127.965,4
0.58,0.916,118.004,4
0.34,0.354,103.838,4
0.198,0.0744,121.802,4
0.3829999999999999,0.208,84.699,4
0.421,0.991,159.998,4
0.649,0.5479999999999999,150.036,4
0.5720000000000001,0.245,94.951,4
0.698,0.342,93.016,4
0.184,0.115,94.995,4
0.7190000000000001,0.5660000000000001,164.93900000000002,4
0.6459999999999999,0.5670000000000001,100.072,1
0.746,0.475,95.979,4
0.723,0.52,90.008,4
0.51,0.0315,102.995,3
0.369,0.143,79.441,3
0.72,0.72,127.255,4
0.176,0.00912,74.7,1
0.477,0.784,79.887,4
0.467,0.983,130.017,4
0.7,0.722,90.989,4
0.8009999999999999,0.677,122.962,4
0.243,0.00987,64.367,5
0.5579999999999999,0.109,69.854,4
0.617,0.84,94.676,4
0.6940000000000001,0.831,125.901,4
0.56,0.595,104.011,4
0.354,0.415,175.537,4
0.396,0.104,80.002,4
0.638,0.722,103.017,4
0.643,0.191,96.88,4
0.519,0.703,81.008,4
0.957,0.437,130.058,4
0.0776,0.021,80.913,3
0.38,0.0634,137.83700000000002,4
0.0594,0.216,54.213,4
0.344,0.0244,133.685,4
0.461,0.148,130.762,4
0.5529999999999999,0.642,127.175,4
0.1889999999999999,0.583,79.51,1
0.8440000000000001,0.644,122.061,4
0.367,0.752,205.47,4
0.441,0.143,109.147,4
0.447,0.546,114.556,4
0.6920000000000001,0.711,125.135,4
0.514,0.088,92.069,4
0.629,0.58,110.264,4
0.642,0.289,84.99600000000001,4
0.606,0.472,94.972,4
0.537,0.367,90.953,4
0.322,0.0998,102.019,4
0.645,0.904,105.97,4
0.396,0.0186,80.579,4
0.141,1.0,102.045,1
0.746,0.273,101.952,4
0.823,0.586,125.971,4
0.675,0.862,129.967,4
0.188,0.657,102.336,1
0.5760000000000001,0.3279999999999999,117.239,3
0.745,0.736,104.008,4
0.4029999999999999,0.851,164.797,4
0.642,0.77,125.932,4
0.804,0.823,87.322,4
0.586,0.35,74.658,4
0.545,0.377,119.879,4
0.5479999999999999,0.992,107.518,4
0.5329999999999999,0.59,75.265,4
0.0906,0.0619,86.67200000000001,4
0.7190000000000001,0.847,127.963,4
0.552,0.639,99.952,4
0.286,0.213,82.955,4
0.633,0.764,94.971,4
0.8290000000000001,0.994,127.012,4
0.457,0.64,156.203,4
0.358,0.0299,69.646,4
0.649,0.767,149.918,4
0.127,0.0579,71.223,3
0.47,0.125,71.328,4
0.367,0.0088799999999999,109.885,4
0.268,0.0195,67.845,3
0.7290000000000001,0.606,175.18599999999998,4
0.1969999999999999,0.2739999999999999,163.711,4
0.422,0.142,129.819,4
0.7490000000000001,0.967,140.02,4
0.525,0.176,80.389,3
0.346,0.3379999999999999,157.249,4
0.311,0.0253,116.816,4
0.72,0.7909999999999999,102.071,4
0.53,0.988,101.28,3
0.312,0.0272,149.244,3
0.7929999999999999,0.309,123.925,4
0.477,0.225,80.015,4
0.664,0.813,112.032,4
0.802,0.499,92.055,4
0.509,0.479,145.967,3
0.58,0.38,143.558,4
0.767,0.902,92.002,4
0.693,0.913,123.989,4
0.7859999999999999,0.616,96.037,4
0.809,0.8270000000000001,127.992,4
0.627,0.703,81.89699999999999,4
0.7070000000000001,0.48,107.002,4
0.557,0.18,85.963,4
0.669,0.514,132.955,4
0.764,0.32,91.019,4
0.364,0.0515,144.455,3
0.186,0.995,68.104,3
0.688,0.304,120.013,4
0.5820000000000001,0.738,165.013,4
0.452,0.465,149.586,4
0.4679999999999999,0.866,83.787,4
0.5660000000000001,0.5379999999999999,94.437,4
0.58,0.123,140.001,4
0.636,0.2769999999999999,133.363,4
0.551,0.0822,71.47800000000001,3
0.426,0.0848,96.815,4
0.735,0.948,128.03799999999998,4
0.525,0.16,122.983,4
0.626,0.0585,64.842,4
0.614,0.68,149.959,4
0.604,0.33,95.357,4
0.62,0.598,89.94200000000001,4
0.8320000000000001,0.5489999999999999,140.045,4
0.62,0.8809999999999999,126.035,4
0.526,0.357,142.607,4
0.271,0.0101,116.876,4
0.203,0.0643,129.624,4
0.51,0.0067599999999999,70.47800000000001,4
0.691,0.4529999999999999,126.049,4
0.267,0.943,159.996,4
0.913,0.622,110.011,4
0.595,0.723,108.043,1
0.233,0.2289999999999999,146.92600000000002,3
0.187,0.0813,72.648,4
0.6579999999999999,0.515,110.089,4
0.7440000000000001,0.735,91.543,4
0.83,0.6679999999999999,152.019,4
0.622,0.312,80.514,3
0.7490000000000001,0.6859999999999999,95.986,4
0.795,0.802,107.004,4
0.612,0.544,86.046,4
0.6629999999999999,0.8029999999999999,188.797,3
0.516,0.486,132.542,4
0.518,0.283,97.651,4
0.471,0.375,84.926,4
0.597,0.536,95.946,4
0.452,0.6809999999999999,170.97,3
0.3379999999999999,0.102,85.88799999999999,3
0.703,0.528,155.887,4
0.7020000000000001,0.578,111.617,4
0.598,0.5589999999999999,122.066,4
0.251,0.0388,74.932,3
0.82,0.6459999999999999,110.786,4
0.613,0.581,130.033,4
0.61,0.893,104.031,4
0.7909999999999999,0.7340000000000001,105.854,4
0.738,0.7829999999999999,176.02700000000002,4
0.487,0.431,136.13,4
0.336,0.917,180.025,4
0.603,0.537,97.633,4
0.843,0.741,168.983,4
0.518,0.283,97.651,4
0.8009999999999999,0.7390000000000001,123.99,4
0.765,0.523,104.988,4
0.364,0.313,199.99,4
0.381,0.897,89.15700000000001,4
0.392,0.976,199.888,4
0.386,0.0144,79.957,5
0.8109999999999999,0.512,92.046,4
0.879,0.626,110.864,4
0.695,0.762,120.042,4
0.308,0.129,89.459,4
0.63,0.601,79.928,4
0.235,0.0463,64.55199999999999,3
0.365,0.0379,117.936,4
0.784,0.131,90.02600000000001,4
0.522,0.256,76.34899999999999,4
0.551,0.475,113.059,4
0.151,0.2239999999999999,69.421,4
0.5379999999999999,0.286,149.988,4
0.568,0.317,113.429,4
0.331,0.551,97.18,4
0.284,0.9,91.062,3
0.3989999999999999,0.989,149.988,4
0.728,0.9,131.971,4
0.609,0.335,99.992,4
0.647,0.389,134.976,3
0.6779999999999999,0.0402,75.922,4
0.581,0.4479999999999999,130.016,3
0.779,0.7959999999999999,104.947,4
0.735,0.6890000000000001,77.977,4
0.752,0.812,108.05,4
0.718,0.753,118.008,4
0.442,0.98,92.475,4
0.109,1.0,55.293,4
0.6859999999999999,0.6890000000000001,120.031,4
0.478,0.0796,104.17,4
0.4589999999999999,0.575,111.881,4
0.591,0.685,168.058,4
0.784,0.204,180.042,4
0.0845,0.161,47.714,4
0.609,0.698,106.942,4
0.0656,0.0187,70.738,4
0.7190000000000001,0.5770000000000001,78.77,4
0.635,0.615,97.978,4
0.258,0.4029999999999999,99.589,3
0.596,0.4479999999999999,83.29299999999999,4
0.687,0.0696,111.888,4
0.887,0.892,107.996,4
0.306,0.118,123.354,4
0.755,0.81,101.93,4
0.752,0.488,136.041,4
0.88,0.4429999999999999,138.018,4
0.4679999999999999,0.7759999999999999,163.903,4
0.679,0.731,99.984,4
0.601,0.638,108.987,4
0.75,0.6659999999999999,109.982,4
0.7509999999999999,0.544,118.048,4
0.733,0.7809999999999999,143.954,4
0.121,0.107,87.163,4
0.768,0.883,112.114,4
0.741,0.726,140.003,4
0.637,0.255,128.958,4
0.254,0.247,166.06799999999998,4
0.222,0.0132,73.458,3
0.805,0.65,96.458,4
0.638,0.7659999999999999,129.987,4
0.6509999999999999,0.812,126.023,4
0.535,0.546,84.087,4
0.34,0.021,166.704,3
0.326,0.115,119.926,4
0.52,0.696,184.322,4
0.429,0.6609999999999999,173.372,4
0.687,0.613,84.012,4
0.6920000000000001,0.79,128.13,4
0.165,0.901,65.98899999999999,4
0.515,0.0143,122.552,3
0.7,0.764,125.02,4
0.575,0.0368,109.983,4
0.617,0.493,93.83,4
0.367,0.452,113.066,4
0.701,0.2789999999999999,138.09,4
0.83,0.936,101.044,4
0.805,0.919,94.993,4
0.591,0.8640000000000001,131.006,4
0.47,0.7170000000000001,149.93,4
0.491,0.386,107.878,4
0.544,0.0364,72.742,3
0.24,0.0355,73.654,4
0.598,0.526,123.935,4
0.674,0.867,88.04,4
0.212,0.155,79.7,4
0.122,0.0041,68.918,4
0.616,0.0227,68.668,4
0.526,0.0197,97.26,3
0.7809999999999999,0.445,78.998,4
0.26,0.0313,81.774,3
0.718,0.815,113.996,4
0.434,0.951,184.067,4
0.536,0.266,96.039,4
0.616,0.8490000000000001,87.62100000000001,4
0.574,0.012,123.169,4
0.509,0.8290000000000001,108.82,1
0.59,0.821,116.942,4
0.745,0.715,83.98,4
0.173,1.0,81.848,4
0.16,0.216,133.423,5
0.616,0.728,111.934,4
0.162,0.0255,143.332,3
0.68,0.531,85.01,4
0.772,0.603,106.063,4
0.48,0.12,77.969,4
0.672,0.4379999999999999,154.343,4
0.467,0.958,145.92,4
0.58,0.519,97.314,4
0.8440000000000001,0.494,98.709,4
0.276,0.2319999999999999,81.423,3
0.211,0.157,79.617,4
0.591,0.551,100.326,4
0.67,0.3279999999999999,105.699,4
0.0709,0.108,57.769,3
0.417,0.529,78.42699999999999,4
0.106,0.0378,70.982,3
0.428,0.0543,173.812,4
0.48,0.281,137.352,4
0.39,0.8170000000000001,106.055,4
0.752,0.353,91.02,4
0.59,0.705,120.874,4
0.619,0.7509999999999999,126.079,4
0.617,0.85,127.883,4
0.275,0.0419,97.655,5
0.519,0.7490000000000001,147.905,4
0.183,0.0225,70.547,4
0.7509999999999999,0.687,179.99599999999998,4
0.414,0.161,159.375,4
0.507,0.141,108.113,4
0.372,0.00312,165.592,3
0.649,0.815,126.03,4
0.551,0.89,121.752,4
0.743,0.7340000000000001,107.995,4
0.759,0.8220000000000001,124.713,4
0.7759999999999999,0.779,119.997,4
0.83,0.858,119.974,4
0.521,0.22,104.03,4
0.447,0.3429999999999999,130.917,4
0.522,0.0409999999999999,141.453,4
0.1009999999999999,0.0225,79.315,4
0.5329999999999999,0.903,94.975,4
0.6559999999999999,0.0133,61.514,3
0.6679999999999999,0.8320000000000001,105.147,4
0.361,0.415,73.495,4
0.309,0.025,66.46300000000001,5
0.733,0.445,125.003,4
0.653,0.8290000000000001,124.989,4
0.698,0.6679999999999999,99.989,4
0.0841,0.00472,70.994,4
0.14,0.171,82.242,4
0.687,0.887,124.017,4
0.555,0.43,147.613,4
0.293,0.0055299999999999,79.471,4
0.3329999999999999,0.055,185.719,3
0.579,0.415,102.713,4
0.782,0.873,123.181,4
0.412,0.748,124.981,4
0.633,0.833,139.963,4
0.68,0.741,127.024,4
0.759,0.948,97.906,4
0.747,0.494,76.006,4
0.653,0.8690000000000001,122.017,4
0.581,0.769,151.901,4
0.706,0.727,119.55,4
0.376,0.141,183.841,3
0.451,0.261,82.59,4
0.674,0.159,79.04,4
0.508,0.207,143.793,4
0.706,0.76,95.499,4
0.586,0.677,144.001,4
0.6890000000000001,0.516,124.876,4
0.703,0.657,82.96,4
0.536,0.987,149.97299999999998,4
0.4589999999999999,0.575,111.881,4
0.207,0.5670000000000001,92.321,3
0.752,0.794,123.987,4
0.311,0.153,87.04,4
0.0819,0.3429999999999999,79.946,4
0.6970000000000001,0.863,129.627,4
0.581,0.39,79.945,4
0.214,0.0398,62.662,3
0.133,0.0192,68.208,4
0.35,0.1009999999999999,90.149,4
0.262,0.0569,177.27700000000002,4
0.715,0.618,157.786,4
0.368,0.497,82.56,4
0.57,0.25,75.046,4
0.71,0.77,125.977,3
0.541,0.6459999999999999,84.83200000000001,4
0.632,0.636,111.551,4
0.737,0.542,97.015,4
0.743,0.8009999999999999,121.965,4
0.142,0.32,139.713,4
0.772,0.8190000000000001,116.97,4
0.142,0.479,83.76299999999999,4
0.515,0.1159999999999999,100.011,4
0.665,0.581,146.935,4
0.701,0.569,123.001,4
0.5720000000000001,0.3329999999999999,94.997,4
0.615,0.356,135.876,3
0.6759999999999999,0.946,82.464,4
0.618,0.764,81.366,4
0.64,0.8640000000000001,102.026,4
0.631,0.239,79.859,4
0.58,0.94,123.072,4
0.596,0.479,84.978,4
0.802,0.903,123.021,4
0.6970000000000001,0.51,90.009,4
0.945,0.5820000000000001,108.025,4
0.652,0.8909999999999999,179.604,4
0.2739999999999999,0.154,130.364,3
0.574,0.145,89.76899999999999,3
0.73,0.249,132.007,4
0.514,0.319,107.969,3
0.507,0.341,107.84,4
0.492,0.0295,66.499,3
0.0656,0.3829999999999999,72.581,3
0.8220000000000001,0.969,128.007,4
0.159,0.288,165.71,3
0.126,0.00567,67.178,3
0.7,0.122,112.29,4
0.4029999999999999,0.421,199.917,4
0.624,0.3929999999999999,177.963,4
0.5670000000000001,0.311,120.098,4
0.4379999999999999,0.0404,124.186,5
0.512,0.384,121.992,4
0.6409999999999999,0.501,92.188,4
0.7040000000000001,0.396,89.06700000000001,4
0.723,0.191,179.954,4
0.437,0.223,150.692,3
0.8590000000000001,0.688,129.96200000000002,4
0.787,0.667,137.01,4
0.262,0.3279999999999999,207.074,4
0.68,0.821,105.986,4
0.5579999999999999,0.499,80.178,4
0.539,0.7070000000000001,102.034,4
0.409,0.351,151.7,5
0.155,0.0323,135.39700000000002,4
0.166,0.0826,110.304,3
0.7979999999999999,0.6759999999999999,101.956,4
0.38,0.725,130.58100000000002,4
0.48,0.314,110.019,4
0.627,0.537,115.011,3
0.472,0.5920000000000001,131.221,4
0.77,0.969,134.983,4
0.664,0.7390000000000001,110.101,4
0.452,0.0915,116.405,4
0.114,0.155,173.051,4
0.601,0.0371,112.603,4
0.3289999999999999,0.0172,137.644,4
0.3979999999999999,0.56,131.30200000000002,3
0.595,0.0844,120.394,4
0.8740000000000001,0.63,95.0,4
0.507,0.2189999999999999,179.66099999999997,4
0.507,0.735,167.945,4
0.491,0.439,147.062,4
0.8140000000000001,0.622,119.976,4
0.268,0.974,182.095,4
0.598,0.643,167.97099999999998,4
0.708,0.758,101.017,4
0.726,0.85,131.64,4
0.124,0.00992,70.972,3
0.8240000000000001,0.695,109.589,4
0.916,0.83,139.905,4
0.5579999999999999,0.7440000000000001,84.946,4
0.665,0.581,176.05700000000002,4
0.478,0.885,131.963,4
0.565,0.836,128.35399999999998,4
0.373,0.413,78.518,4
0.178,0.0070799999999999,73.44800000000001,4
0.575,0.56,119.986,4
0.503,0.963,104.984,4
0.68,0.1989999999999999,115.134,4
0.614,0.777,104.646,4
0.715,0.6579999999999999,158.024,4
0.517,0.7290000000000001,155.07399999999998,4
0.53,0.55,82.40700000000001,4
0.722,0.309,86.061,4
0.522,0.833,137.127,4
0.742,0.873,123.016,4
0.5760000000000001,0.33,79.972,4
0.541,0.968,125.04,4
0.685,0.54,137.968,4
0.637,0.0176,64.998,3
0.696,0.5429999999999999,107.969,4
0.31,0.00947,91.355,4
0.405,0.8540000000000001,119.274,4
0.759,0.254,129.996,3
0.7909999999999999,0.7190000000000001,169.99,4
0.608,0.614,127.885,4
0.568,0.374,149.922,4
0.511,0.7979999999999999,183.303,4
0.7709999999999999,0.7290000000000001,124.047,4
0.79,0.642,100.004,4
0.6809999999999999,0.7829999999999999,115.013,4
0.6609999999999999,0.908,144.091,4
0.28,0.0292,109.711,3
0.223,0.7440000000000001,154.632,3
0.69,0.541,130.024,4
0.0933,0.0833,86.912,4
0.8140000000000001,0.307,82.012,4
0.7559999999999999,0.851,75.014,4
0.532,0.203,89.646,4
0.359,0.648,111.733,4
0.218,0.0224,66.399,3
0.603,0.713,141.985,4
0.556,0.8220000000000001,139.725,4
0.621,0.8959999999999999,128.062,4
0.747,0.619,92.124,4
0.597,0.358,135.863,4
0.319,0.21,78.696,4
0.6729999999999999,0.7040000000000001,86.919,4
0.154,0.2,67.40100000000001,1
0.304,0.479,81.578,4
0.597,0.0262,120.294,3
0.589,0.8109999999999999,119.969,4
0.687,0.7070000000000001,127.033,4
0.545,0.509,79.90100000000001,4
0.6779999999999999,0.597,139.942,4
0.5820000000000001,0.812,110.514,4
0.509,0.23,130.616,4
0.489,0.228,73.63600000000001,4
0.192,0.984,108.979,4
0.6709999999999999,0.8059999999999999,100.042,4
0.245,0.0076,89.008,3
0.524,0.904,161.188,4
0.512,0.695,145.957,4
0.562,0.519,122.925,4
0.437,0.691,150.048,4
0.78,0.422,123.982,4
0.764,0.737,82.06,4
0.6990000000000001,0.2769999999999999,144.082,3
0.6709999999999999,0.373,92.718,4
0.471,0.826,124.033,4
0.759,0.457,89.99799999999999,4
0.7120000000000001,0.8909999999999999,126.012,4
0.165,0.0519,129.74200000000002,5
0.511,0.475,98.957,4
0.171,0.0646,139.27,4
0.552,0.35,174.12400000000002,4
0.6970000000000001,0.861,169.90400000000002,4
0.5,0.524,157.202,5
0.883,0.6579999999999999,95.008,4
0.715,0.715,134.923,4
0.632,0.6559999999999999,86.605,4
0.5660000000000001,0.4379999999999999,117.127,4
0.598,0.542,107.891,4
0.0766,0.13,177.13299999999998,4
0.718,0.775,100.001,4
0.642,0.308,90.066,4
0.65,0.436,147.903,4
0.6970000000000001,0.467,82.08200000000001,4
0.421,0.461,139.931,4
