Store_Ratio,Basket_Ratio,Store_Score,popularity
0.67,0.32,-12.205,4
0.597,0.384,-9.287,4
0.237,0.0698,-21.669,4
0.433,0.0127,-26.732,4
0.524,0.636,-7.174,4
0.145,0.999,-17.006,4
0.286,0.1689999999999999,-22.074,3
0.215,0.0397,-32.43,4
0.152,0.2269999999999999,-18.103,3
0.828,0.68,-7.155,4
0.633,0.923,-7.269,4
0.381,0.57,-13.904000000000002,4
0.621,0.7879999999999999,-4.3260000000000005,4
0.6,0.18,-13.79,4
0.2289999999999999,0.0455,-26.392,4
0.122,0.836,-27.208,3
0.521,0.8809999999999999,-5.309,4
0.496,0.679,-6.893,4
0.7020000000000001,0.0417,-20.801,3
0.594,0.721,-7.812,4
0.482,0.696,-6.646,4
0.611,0.439,-7.284,4
0.0745,0.0381,-32.743,1
0.5920000000000001,0.767,-2.7880000000000003,4
0.166,0.0125,-29.248,4
0.584,0.685,-7.811,4
0.731,0.994,-0.494,4
0.3279999999999999,0.514,-11.630999999999998,4
0.5720000000000001,0.524,-3.113,5
0.746,0.899,-4.248,4
0.726,0.787,-2.494,4
0.752,0.784,-11.08,4
0.209,0.867,-33.358000000000004,3
0.318,0.405,-10.028,3
0.183,0.226,-17.085,3
0.688,0.778,-5.983,4
0.8009999999999999,0.596,-4.72,4
0.183,0.0288,-30.479,4
0.6809999999999999,0.8440000000000001,-5.227,4
0.332,0.0111,-31.938,4
0.67,0.6829999999999999,-5.045,4
0.588,0.568,-9.766,4
0.828,0.674,-6.706,4
0.379,0.3289999999999999,-8.796,3
0.652,0.862,-2.29,4
0.311,0.884,-4.313,4
0.427,0.843,-4.54,3
0.594,0.386,-12.994000000000002,4
0.2739999999999999,0.949,-8.642000000000001,4
0.452,0.0216,-24.142,4
0.614,0.574,-7.961,5
0.551,0.0344,-32.342,4
0.157,0.011,-26.573,4
0.637,0.418,-7.1370000000000005,4
0.499,0.0321,-27.78,4
0.785,0.392,-5.721,4
0.755,0.905,-4.485,4
0.812,0.456,-11.325,4
0.192,0.984,-15.918,4
0.542,0.4529999999999999,-12.11,4
0.325,0.527,-7.224,3
0.772,0.664,-7.664,4
0.606,0.794,-7.167999999999999,4
0.733,0.8809999999999999,-6.48,4
0.145,0.0206,-34.341,5
0.7190000000000001,0.647,-6.737,4
0.733,0.48,-5.827999999999999,3
0.6759999999999999,0.733,-7.745,3
0.455,0.0034799999999999,-34.912,4
0.6459999999999999,0.77,-6.596,4
0.526,0.8029999999999999,-3.989,4
0.291,0.79,-5.683,3
0.361,0.302,-17.977999999999998,5
0.331,0.235,-13.816,4
0.2689999999999999,0.0155,-26.36,4
0.932,0.902,-1.947,4
0.8740000000000001,0.841,-5.0,4
0.65,0.3389999999999999,-10.009,3
0.913,0.6809999999999999,-5.781000000000001,4
0.596,0.0992,-13.262,4
0.261,0.0356,-21.496,4
0.535,0.472,-9.09,4
0.591,0.745,-6.001,4
0.746,0.873,-3.803,4
0.409,0.499,-9.765,5
0.6809999999999999,0.319,-9.927,4
0.175,0.157,-21.436,3
0.21,0.00385,-37.141,4
0.417,0.111,-31.491,5
0.8220000000000001,0.478,-8.746,4
0.6859999999999999,0.172,-14.979,4
0.151,0.00491,-38.369,3
0.745,0.442,-10.292,4
0.513,0.0658,-21.082,4
0.79,0.746,-5.96,4
0.3929999999999999,0.0193,-29.657,4
0.649,0.425,-9.811,4
0.589,0.612,-8.786,4
0.401,0.715,-4.606,3
0.3939999999999999,0.0842,-24.761,1
0.7090000000000001,0.907,-12.405,4
0.276,0.115,-11.032,5
0.593,0.56,-7.367999999999999,4
0.741,0.631,-11.364,4
0.753,0.355,-13.295,4
0.268,0.596,-10.206,4
0.262,0.12,-25.537,4
0.0759,0.0289,-29.465,3
0.196,0.0948,-13.213,3
0.499,0.873,-3.902,4
0.0917,0.0429,-26.934,3
0.546,0.732,-7.715,4
0.6409999999999999,0.18,-14.498,4
0.677,0.48,-11.354,3
0.649,0.716,-5.371,4
0.7559999999999999,0.521,-10.855,4
0.626,0.7909999999999999,-4.437,4
0.6409999999999999,0.732,-7.57,4
0.173,0.148,-21.697,4
0.591,0.519,-6.678,4
0.82,0.95,-3.617,4
0.437,0.371,-9.077,1
0.5379999999999999,0.675,-8.396,3
0.5529999999999999,0.586,-6.319,4
0.245,0.111,-21.718000000000004,1
0.349,0.216,-26.224,5
0.568,0.95,-6.187,4
0.665,0.721,-9.164,4
0.6609999999999999,0.412,-6.585,4
0.63,0.928,-2.787,4
0.588,0.0832,-18.006,4
0.846,0.8170000000000001,-9.765,4
0.252,0.0117,-29.444000000000003,4
0.472,0.0491,-26.458,4
0.7759999999999999,0.599,-5.587999999999999,4
0.539,0.23,-21.536,4
0.461,0.151,-12.128,4
0.422,0.264,-7.064,4
0.578,0.346,-10.502,4
0.7759999999999999,0.509,-6.266,4
0.33,0.0186,-32.952,4
0.535,0.758,-5.044,5
0.456,0.108,-16.453,3
0.581,0.672,-8.279,4
0.275,0.5870000000000001,-10.034,4
0.3929999999999999,0.0698,-30.094,4
0.434,0.0599,-27.627,4
0.607,0.802,-6.849,4
0.773,0.287,-13.729,4
0.7440000000000001,0.8909999999999999,-6.067,4
0.512,0.952,-3.285,4
0.422,0.0984,-20.443,4
0.8009999999999999,0.862,-2.87,4
0.66,0.696,-8.971,4
0.515,0.752,-1.853,4
0.7909999999999999,0.7190000000000001,-7.32,4
0.41,0.906,-5.265,4
0.406,0.366,-6.222,4
0.237,0.0814,-23.651,4
0.619,0.221,-17.945,4
0.282,0.547,-8.621,4
0.6409999999999999,0.445,-6.721,4
0.3779999999999999,0.0761,-23.045,4
0.5529999999999999,0.872,-2.832,4
0.154,0.226,-19.43,4
0.8540000000000001,0.71,-6.32,4
0.185,0.0321,-28.884,4
0.3379999999999999,0.0881,-24.308000000000003,3
0.6779999999999999,0.923,-3.826,4
0.675,0.0235,-23.994,3
0.6559999999999999,0.405,-8.901,4
0.68,0.95,-4.595,4
0.602,0.65,-3.379,4
0.8079999999999999,0.574,-8.874,4
0.5710000000000001,0.551,-7.023,4
0.433,0.218,-10.282,4
0.415,0.147,-14.04,4
0.481,0.385,-12.981,3
0.73,0.5579999999999999,-6.535,4
0.504,0.76,-4.246,4
0.0951,0.0872,-24.168000000000003,1
0.196,0.0583,-36.439,3
0.7759999999999999,0.911,-3.08,4
0.581,0.0509,-25.046,4
0.748,0.8959999999999999,-4.396,4
0.7659999999999999,0.0933,-17.899,3
0.517,0.713,-8.39,4
0.8,0.773,-8.459,4
0.537,0.462,-7.501,4
0.466,0.5820000000000001,-6.207000000000001,3
0.285,0.86,-5.882000000000001,3
0.242,0.0192,-31.191,3
0.502,0.201,-15.399,4
0.423,0.636,-7.688,4
0.313,0.732,-4.466,4
0.738,0.6459999999999999,-8.381,4
0.895,0.836,-1.914,4
0.604,0.474,-8.525,4
0.51,0.3329999999999999,-8.237,4
0.574,0.593,-5.731,4
0.526,0.357,-9.876,4
0.708,0.0972,-11.707,4
0.657,0.115,-18.163,4
0.188,0.598,-21.534,4
0.382,0.996,-4.119,4
0.728,0.253,-8.427,4
0.254,0.0829,-23.6,4
0.306,0.209,-17.612000000000002,4
0.687,0.887,-4.97,4
0.534,0.87,-3.0780000000000003,4
0.593,0.3339999999999999,-7.545,4
0.623,0.7340000000000001,-5.948,4
0.585,0.0431,-26.726,4
0.654,0.528,-6.224,4
0.261,0.25,-18.526,4
0.175,0.0483,-22.434,4
0.166,0.171,-27.129,4
0.182,0.0139999999999999,-30.495,3
0.127,0.238,-21.302,4
0.428,0.78,-3.472,4
0.684,0.512,-8.715,4
0.8109999999999999,0.921,-3.152,4
0.828,0.6890000000000001,-7.877999999999999,4
0.144,0.0418,-26.223000000000003,4
0.691,0.75,-15.229,4
0.4679999999999999,0.0791,-27.055,3
0.491,0.942,-5.332999999999999,4
0.477,0.254,-12.675999999999998,4
0.6709999999999999,0.52,-11.07,4
0.528,0.3,-14.82,3
0.547,0.986,-4.705,4
0.586,0.92,-3.969,4
0.589,0.221,-20.79,4
0.469,0.537,-10.421,1
0.64,0.602,-7.902,4
0.568,0.8859999999999999,-7.983,4
0.738,0.85,-3.049,4
0.386,0.974,-2.539,4
0.581,0.0549,-20.514,4
0.395,0.701,-4.128,4
0.4429999999999999,0.0354,-30.578000000000003,4
0.759,0.54,-6.039,4
0.4429999999999999,0.5820000000000001,-6.02,4
0.457,0.5870000000000001,-11.803,4
0.737,0.86,-2.652,4
0.7140000000000001,0.6829999999999999,-6.332999999999999,4
0.147,0.0208,-28.005,3
0.205,0.181,-18.335,3
0.698,0.516,-8.472000000000001,4
0.462,0.741,-8.327,4
0.813,0.787,-4.254,4
0.562,0.624,-6.405,4
0.5529999999999999,0.586,-6.319,4
0.6729999999999999,0.823,-8.462,4
0.5770000000000001,0.14,-17.339000000000002,4
0.556,0.508,-7.882999999999999,4
0.529,0.6409999999999999,-6.441,4
0.7559999999999999,0.83,-5.287999999999999,4
0.69,0.75,-7.678,4
0.524,0.511,-8.666,5
0.358,0.897,-3.507,4
0.471,0.162,-16.937,4
0.4529999999999999,0.986,-5.768,4
0.7979999999999999,0.6759999999999999,-5.041,4
0.705,0.0552,-16.179000000000002,3
0.409,0.5660000000000001,-6.234,4
0.642,0.59,-5.132999999999999,4
0.6629999999999999,0.611,-7.867999999999999,4
0.236,0.14,-13.478,4
0.236,0.578,-5.477,4
0.569,0.987,-3.565,4
0.312,0.1009999999999999,-22.782,3
0.146,0.428,-20.268,4
0.745,0.4639999999999999,-12.882,4
0.58,0.916,-4.3580000000000005,4
0.34,0.354,-9.079,4
0.198,0.0744,-22.851,4
0.3829999999999999,0.208,-16.035,4
0.421,0.991,-3.678,4
0.649,0.5479999999999999,-5.692,4
0.5720000000000001,0.245,-10.639,4
0.698,0.342,-14.57,4
0.184,0.115,-26.733,4
0.7190000000000001,0.5660000000000001,-6.156000000000001,4
0.6459999999999999,0.5670000000000001,-8.387,1
0.746,0.475,-7.599,4
0.723,0.52,-5.056,4
0.51,0.0315,-28.376,3
0.369,0.143,-14.544,3
0.72,0.72,-10.114,4
0.176,0.00912,-35.984,1
0.477,0.784,-3.5980000000000003,4
0.467,0.983,-4.13,4
0.7,0.722,-3.5580000000000003,4
0.8009999999999999,0.677,-7.245,4
0.243,0.00987,-27.003,5
0.5579999999999999,0.109,-15.961,4
0.617,0.84,-4.063,4
0.6940000000000001,0.831,-7.287999999999999,4
0.56,0.595,-4.53,4
0.354,0.415,-6.577999999999999,4
0.396,0.104,-19.282,4
0.638,0.722,-6.1770000000000005,4
0.643,0.191,-14.317,4
0.519,0.703,-4.886,4
0.957,0.437,-7.882000000000001,4
0.0776,0.021,-30.849,3
0.38,0.0634,-30.836,4
0.0594,0.216,-19.883,4
0.344,0.0244,-24.601,4
0.461,0.148,-21.347,4
0.5529999999999999,0.642,-8.418,4
0.1889999999999999,0.583,-10.044,1
0.8440000000000001,0.644,-6.273,4
0.367,0.752,-8.134,4
0.441,0.143,-21.068,4
0.447,0.546,-11.917,4
0.6920000000000001,0.711,-7.497999999999999,4
0.514,0.088,-18.182,4
0.629,0.58,-6.207999999999999,4
0.642,0.289,-9.918,4
0.606,0.472,-8.525,4
0.537,0.367,-9.362,4
0.322,0.0998,-20.234,4
0.645,0.904,-4.532,4
0.396,0.0186,-24.95,4
0.141,1.0,-14.729,1
0.746,0.273,-16.63,4
0.823,0.586,-6.606,4
0.675,0.862,-4.614,4
0.188,0.657,-24.078000000000003,1
0.5760000000000001,0.3279999999999999,-10.995,3
0.745,0.736,-5.257999999999999,4
0.4029999999999999,0.851,-4.925,4
0.642,0.77,-6.289,4
0.804,0.823,-5.422000000000001,4
0.586,0.35,-8.781,4
0.545,0.377,-5.879,4
0.5479999999999999,0.992,-3.673,4
0.5329999999999999,0.59,-5.641,4
0.0906,0.0619,-27.055,4
0.7190000000000001,0.847,-6.34,4
0.552,0.639,-10.425,4
0.286,0.213,-13.594,4
0.633,0.764,-7.212000000000001,4
0.8290000000000001,0.994,-6.041,4
0.457,0.64,-12.231,4
0.358,0.0299,-29.549,4
0.649,0.767,-3.838,4
0.127,0.0579,-27.779,3
0.47,0.125,-18.941,4
0.367,0.0088799999999999,-29.144,4
0.268,0.0195,-32.624,3
0.7290000000000001,0.606,-5.436,4
0.1969999999999999,0.2739999999999999,-20.352,4
0.422,0.142,-20.77,4
0.7490000000000001,0.967,-6.49,4
0.525,0.176,-22.959,3
0.346,0.3379999999999999,-12.049,4
0.311,0.0253,-30.561,4
0.72,0.7909999999999999,-4.689,4
0.53,0.988,-2.406,3
0.312,0.0272,-27.05,3
0.7929999999999999,0.309,-14.713,4
0.477,0.225,-15.994000000000002,4
0.664,0.813,-7.667000000000001,4
0.802,0.499,-5.881,4
0.509,0.479,-6.601,3
0.58,0.38,-8.222000000000001,4
0.767,0.902,-5.977,4
0.693,0.913,-3.035,4
0.7859999999999999,0.616,-7.352,4
0.809,0.8270000000000001,-4.432,4
0.627,0.703,-4.884,4
0.7070000000000001,0.48,-14.098,4
0.557,0.18,-15.417,4
0.669,0.514,-11.503,4
0.764,0.32,-7.209,4
0.364,0.0515,-24.655,3
0.186,0.995,-14.983,3
0.688,0.304,-12.791,4
0.5820000000000001,0.738,-2.89,4
0.452,0.465,-10.006,4
0.4679999999999999,0.866,-5.857,4
0.5660000000000001,0.5379999999999999,-7.919,4
0.58,0.123,-27.519,4
0.636,0.2769999999999999,-14.185,4
0.551,0.0822,-21.108,3
0.426,0.0848,-23.461,4
0.735,0.948,-5.502999999999999,4
0.525,0.16,-20.232,4
0.626,0.0585,-28.99,4
0.614,0.68,-4.58,4
0.604,0.33,-15.842,4
0.62,0.598,-6.157,4
0.8320000000000001,0.5489999999999999,-8.259,4
0.62,0.8809999999999999,-5.851,4
0.526,0.357,-9.876,4
0.271,0.0101,-32.125,4
0.203,0.0643,-29.035,4
0.51,0.0067599999999999,-29.957,4
0.691,0.4529999999999999,-10.525,4
0.267,0.943,-11.220999999999998,4
0.913,0.622,-7.178,4
0.595,0.723,-8.256,1
0.233,0.2289999999999999,-18.896,3
0.187,0.0813,-24.372,4
0.6579999999999999,0.515,-7.282999999999999,4
0.7440000000000001,0.735,-10.16,4
0.83,0.6679999999999999,-7.485,4
0.622,0.312,-16.105,3
0.7490000000000001,0.6859999999999999,-6.303999999999999,4
0.795,0.802,-8.27,4
0.612,0.544,-7.279,4
0.6629999999999999,0.8029999999999999,-6.445,3
0.516,0.486,-11.81,4
0.518,0.283,-13.715,4
0.471,0.375,-11.27,4
0.597,0.536,-8.125,4
0.452,0.6809999999999999,-7.093,3
0.3379999999999999,0.102,-20.057,3
0.703,0.528,-8.863999999999999,4
0.7020000000000001,0.578,-13.415,4
0.598,0.5589999999999999,-5.835,4
0.251,0.0388,-12.678,3
0.82,0.6459999999999999,-9.882,4
0.613,0.581,-8.588,4
0.61,0.893,-3.681,4
0.7909999999999999,0.7340000000000001,-5.464,4
0.738,0.7829999999999999,-4.5760000000000005,4
0.487,0.431,-12.482,4
0.336,0.917,-7.041,4
0.603,0.537,-6.53,4
0.843,0.741,-5.609,4
0.518,0.283,-13.715,4
0.8009999999999999,0.7390000000000001,-8.208,4
0.765,0.523,-4.333,4
0.364,0.313,-10.918,4
0.381,0.897,-4.092,4
0.392,0.976,-2.189,4
0.386,0.0144,-29.744,5
0.8109999999999999,0.512,-6.381,4
0.879,0.626,-6.343999999999999,4
0.695,0.762,-3.497,4
0.308,0.129,-22.057,4
0.63,0.601,-7.521,4
0.235,0.0463,-25.388,3
0.365,0.0379,-32.124,4
0.784,0.131,-13.994000000000002,4
0.522,0.256,-11.216,4
0.551,0.475,-12.92,4
0.151,0.2239999999999999,-17.596,4
0.5379999999999999,0.286,-11.874,4
0.568,0.317,-10.545,4
0.331,0.551,-8.505,4
0.284,0.9,-5.659,3
0.3989999999999999,0.989,-3.723,4
0.728,0.9,-4.529,4
0.609,0.335,-16.663,4
0.647,0.389,-10.35,3
0.6779999999999999,0.0402,-25.805,4
0.581,0.4479999999999999,-9.692,3
0.779,0.7959999999999999,-6.675,4
0.735,0.6890000000000001,-4.668,4
0.752,0.812,-4.41,4
0.718,0.753,-8.333,4
0.442,0.98,-1.761,4
0.109,1.0,-15.382,4
0.6859999999999999,0.6890000000000001,-4.73,4
0.478,0.0796,-18.825,4
0.4589999999999999,0.575,-4.8580000000000005,4
0.591,0.685,-5.45,4
0.784,0.204,-12.989,4
0.0845,0.161,-21.986,4
0.609,0.698,-9.942,4
0.0656,0.0187,-32.476,4
0.7190000000000001,0.5770000000000001,-5.3260000000000005,4
0.635,0.615,-5.8260000000000005,4
0.258,0.4029999999999999,-13.751,3
0.596,0.4479999999999999,-9.616,4
0.687,0.0696,-17.504,4
0.887,0.892,-2.346,4
0.306,0.118,-22.565,4
0.755,0.81,-4.061,4
0.752,0.488,-7.05,4
0.88,0.4429999999999999,-6.359,4
0.4679999999999999,0.7759999999999999,-6.42,4
0.679,0.731,-5.522,4
0.601,0.638,-14.788,4
0.75,0.6659999999999999,-7.155,4
0.7509999999999999,0.544,-7.073,4
0.733,0.7809999999999999,-6.468999999999999,4
0.121,0.107,-20.258,4
0.768,0.883,-3.03,4
0.741,0.726,-5.843999999999999,4
0.637,0.255,-10.729,4
0.254,0.247,-18.086,4
0.222,0.0132,-25.234,3
0.805,0.65,-4.224,4
0.638,0.7659999999999999,-4.12,4
0.6509999999999999,0.812,-3.797,4
0.535,0.546,-10.004,4
0.34,0.021,-29.019,3
0.326,0.115,-22.744,4
0.52,0.696,-10.002,4
0.429,0.6609999999999999,-7.227,4
0.687,0.613,-7.257000000000001,4
0.6920000000000001,0.79,-14.065,4
0.165,0.901,-25.387,4
0.515,0.0143,-24.421,3
0.7,0.764,-4.836,4
0.575,0.0368,-24.991,4
0.617,0.493,-8.801,4
0.367,0.452,-10.422,4
0.701,0.2789999999999999,-11.315,4
0.83,0.936,-2.82,4
0.805,0.919,-1.294,4
0.591,0.8640000000000001,-4.706,4
0.47,0.7170000000000001,-5.888999999999999,4
0.491,0.386,-9.197,4
0.544,0.0364,-30.158,3
0.24,0.0355,-30.918000000000003,4
0.598,0.526,-8.658999999999999,4
0.674,0.867,-4.329,4
0.212,0.155,-24.005,4
0.122,0.0041,-32.776,4
0.616,0.0227,-31.865,4
0.526,0.0197,-28.002,3
0.7809999999999999,0.445,-6.061,4
0.26,0.0313,-26.291,3
0.718,0.815,-6.135,4
0.434,0.951,-3.193,4
0.536,0.266,-16.278,4
0.616,0.8490000000000001,-6.46,4
0.574,0.012,-31.885,4
0.509,0.8290000000000001,-3.827,1
0.59,0.821,-4.933,4
0.745,0.715,-5.847,4
0.173,1.0,-25.676,4
0.16,0.216,-46.002,5
0.616,0.728,-4.02,4
0.162,0.0255,-30.982,3
0.68,0.531,-13.811,4
0.772,0.603,-5.982,4
0.48,0.12,-26.237,4
0.672,0.4379999999999999,-10.686,4
0.467,0.958,-4.808,4
0.58,0.519,-12.858,4
0.8440000000000001,0.494,-9.986,4
0.276,0.2319999999999999,-17.572,3
0.211,0.157,-23.833,4
0.591,0.551,-13.72,4
0.67,0.3279999999999999,-7.866,4
0.0709,0.108,-24.141,3
0.417,0.529,-9.638,4
0.106,0.0378,-26.664,3
0.428,0.0543,-21.647,4
0.48,0.281,-13.807,4
0.39,0.8170000000000001,-2.949,4
0.752,0.353,-11.804,4
0.59,0.705,-6.062,4
0.619,0.7509999999999999,-11.568,4
0.617,0.85,-2.945,4
0.275,0.0419,-28.252,5
0.519,0.7490000000000001,-3.318,4
0.183,0.0225,-27.648000000000003,4
0.7509999999999999,0.687,-6.869,4
0.414,0.161,-22.32,4
0.507,0.141,-19.992,4
0.372,0.00312,-32.265,3
0.649,0.815,-3.796,4
0.551,0.89,-3.819,4
0.743,0.7340000000000001,-7.974,4
0.759,0.8220000000000001,-7.268,4
0.7759999999999999,0.779,-5.829,4
0.83,0.858,-3.18,4
0.521,0.22,-10.202,4
0.447,0.3429999999999999,-8.677,4
0.522,0.0409999999999999,-25.462,4
0.1009999999999999,0.0225,-31.531,4
0.5329999999999999,0.903,-5.791,4
0.6559999999999999,0.0133,-31.289,3
0.6679999999999999,0.8320000000000001,-8.892000000000001,4
0.361,0.415,-9.074,4
0.309,0.025,-26.126,5
0.733,0.445,-14.376,4
0.653,0.8290000000000001,-4.783,4
0.698,0.6679999999999999,-7.031000000000001,4
0.0841,0.00472,-33.641,4
0.14,0.171,-21.136,4
0.687,0.887,-4.97,4
0.555,0.43,-9.105,4
0.293,0.0055299999999999,-34.954,4
0.3329999999999999,0.055,-30.388,3
0.579,0.415,-11.599,4
0.782,0.873,-7.157,4
0.412,0.748,-6.122000000000001,4
0.633,0.833,-3.0010000000000003,4
0.68,0.741,-5.055,4
0.759,0.948,-4.313,4
0.747,0.494,-7.957000000000001,4
0.653,0.8690000000000001,-3.725,4
0.581,0.769,-4.32,4
0.706,0.727,-8.714,4
0.376,0.141,-10.902,3
0.451,0.261,-11.675999999999998,4
0.674,0.159,-13.76,4
0.508,0.207,-12.705,4
0.706,0.76,-4.702,4
0.586,0.677,-8.343,4
0.6890000000000001,0.516,-5.857,4
0.703,0.657,-5.363,4
0.536,0.987,-1.147,4
0.4589999999999999,0.575,-4.8580000000000005,4
0.207,0.5670000000000001,-15.539,3
0.752,0.794,-5.468999999999999,4
0.311,0.153,-23.937,4
0.0819,0.3429999999999999,-17.212,4
0.6970000000000001,0.863,-5.657,4
0.581,0.39,-11.531,4
0.214,0.0398,-28.219,3
0.133,0.0192,-32.007,4
0.35,0.1009999999999999,-20.01,4
0.262,0.0569,-26.695,4
0.715,0.618,-4.975,4
0.368,0.497,-5.507000000000001,4
0.57,0.25,-12.793,4
0.71,0.77,-5.121,3
0.541,0.6459999999999999,-6.4510000000000005,4
0.632,0.636,-10.011,4
0.737,0.542,-9.586,4
0.743,0.8009999999999999,-4.097,4
0.142,0.32,-32.837,4
0.772,0.8190000000000001,-6.323,4
0.142,0.479,-12.462,4
0.515,0.1159999999999999,-17.86,4
0.665,0.581,-6.251,4
0.701,0.569,-8.09,4
0.5720000000000001,0.3329999999999999,-12.866,4
0.615,0.356,-12.775,3
0.6759999999999999,0.946,-3.181,4
0.618,0.764,-6.027,4
0.64,0.8640000000000001,-6.5760000000000005,4
0.631,0.239,-7.071000000000001,4
0.58,0.94,-4.325,4
0.596,0.479,-12.745,4
0.802,0.903,-9.637,4
0.6970000000000001,0.51,-9.088,4
0.945,0.5820000000000001,-8.357000000000001,4
0.652,0.8909999999999999,-6.858,4
0.2739999999999999,0.154,-14.744000000000002,3
0.574,0.145,-13.727,3
0.73,0.249,-9.888,4
0.514,0.319,-15.403,3
0.507,0.341,-18.222,4
0.492,0.0295,-28.277,3
0.0656,0.3829999999999999,-16.879,3
0.8220000000000001,0.969,-11.470999999999998,4
0.159,0.288,-13.003,3
0.126,0.00567,-36.018,3
0.7,0.122,-16.596,4
0.4029999999999999,0.421,-18.925,4
0.624,0.3929999999999999,-8.916,4
0.5670000000000001,0.311,-13.173,4
0.4379999999999999,0.0404,-19.643,5
0.512,0.384,-8.799,4
0.6409999999999999,0.501,-9.333,4
0.7040000000000001,0.396,-10.338,4
0.723,0.191,-17.932000000000002,4
0.437,0.223,-17.087,3
0.8590000000000001,0.688,-4.814,4
0.787,0.667,-4.68,4
0.262,0.3279999999999999,-12.897,4
0.68,0.821,-3.77,4
0.5579999999999999,0.499,-8.182,4
0.539,0.7070000000000001,-10.265999999999998,4
0.409,0.351,-10.747,5
0.155,0.0323,-31.997,4
0.166,0.0826,-25.741,3
0.7979999999999999,0.6759999999999999,-5.041,4
0.38,0.725,-6.093999999999999,4
0.48,0.314,-7.472,4
0.627,0.537,-8.588,3
0.472,0.5920000000000001,-5.415,4
0.77,0.969,-0.179,4
0.664,0.7390000000000001,-7.229,4
0.452,0.0915,-14.583,4
0.114,0.155,-19.858,4
0.601,0.0371,-25.963,4
0.3289999999999999,0.0172,-32.193000000000005,4
0.3979999999999999,0.56,-6.839,3
0.595,0.0844,-23.599,4
0.8740000000000001,0.63,-3.585,4
0.507,0.2189999999999999,-10.246,4
0.507,0.735,-4.2860000000000005,4
0.491,0.439,-11.67,4
0.8140000000000001,0.622,-7.572999999999999,4
0.268,0.974,-2.948,4
0.598,0.643,-6.303,4
0.708,0.758,-4.453,4
0.726,0.85,-5.337000000000001,4
0.124,0.00992,-30.695,3
0.8240000000000001,0.695,-8.872,4
0.916,0.83,-4.867,4
0.5579999999999999,0.7440000000000001,-7.938,4
0.665,0.581,-6.557,4
0.478,0.885,-7.595,4
0.565,0.836,-7.348,4
0.373,0.413,-11.216,4
0.178,0.0070799999999999,-34.992,4
0.575,0.56,-13.334,4
0.503,0.963,-4.938,4
0.68,0.1989999999999999,-22.99,4
0.614,0.777,-8.24,4
0.715,0.6579999999999999,-4.303999999999999,4
0.517,0.7290000000000001,-5.695,4
0.53,0.55,-12.304,4
0.722,0.309,-9.473,4
0.522,0.833,-8.687999999999999,4
0.742,0.873,-5.792000000000001,4
0.5760000000000001,0.33,-11.108,4
0.541,0.968,-4.129,4
0.685,0.54,-9.64,4
0.637,0.0176,-26.373,3
0.696,0.5429999999999999,-6.164,4
0.31,0.00947,-29.5,4
0.405,0.8540000000000001,-5.259,4
0.759,0.254,-15.532,3
0.7909999999999999,0.7190000000000001,-7.32,4
0.608,0.614,-3.727,4
0.568,0.374,-12.604,4
0.511,0.7979999999999999,-4.314,4
0.7709999999999999,0.7290000000000001,-7.553999999999999,4
0.79,0.642,-4.542,4
0.6809999999999999,0.7829999999999999,-4.056,4
0.6609999999999999,0.908,-4.897,4
0.28,0.0292,-26.544,3
0.223,0.7440000000000001,-6.27,3
0.69,0.541,-9.259,4
0.0933,0.0833,-20.836,4
0.8140000000000001,0.307,-11.429,4
0.7559999999999999,0.851,-3.33,4
0.532,0.203,-8.524,4
0.359,0.648,-7.06,4
0.218,0.0224,-37.484,3
0.603,0.713,-7.579,4
0.556,0.8220000000000001,-5.747000000000001,4
0.621,0.8959999999999999,-3.176,4
0.747,0.619,-4.706,4
0.597,0.358,-11.589,4
0.319,0.21,-15.231,4
0.6729999999999999,0.7040000000000001,-8.056000000000001,4
0.154,0.2,-28.233,1
0.304,0.479,-10.074,4
0.597,0.0262,-25.639,3
0.589,0.8109999999999999,-5.052,4
0.687,0.7070000000000001,-6.19,4
0.545,0.509,-9.125,4
0.6779999999999999,0.597,-7.172999999999999,4
0.5820000000000001,0.812,-4.681,4
0.509,0.23,-9.841,4
0.489,0.228,-16.06,4
0.192,0.984,-15.918,4
0.6709999999999999,0.8059999999999999,-3.567,4
0.245,0.0076,-31.242,3
0.524,0.904,-2.071,4
0.512,0.695,-6.349,4
0.562,0.519,-8.744,4
0.437,0.691,-9.024,4
0.78,0.422,-13.421,4
0.764,0.737,-6.329,4
0.6990000000000001,0.2769999999999999,-9.916,3
0.6709999999999999,0.373,-18.064,4
0.471,0.826,-6.013999999999999,4
0.759,0.457,-6.339,4
0.7120000000000001,0.8909999999999999,-2.76,4
0.165,0.0519,-30.887,5
0.511,0.475,-14.667,4
0.171,0.0646,-23.968000000000004,4
0.552,0.35,-14.743,4
0.6970000000000001,0.861,-4.998,4
0.5,0.524,-8.009,5
0.883,0.6579999999999999,-6.029,4
0.715,0.715,-7.364,4
0.632,0.6559999999999999,-9.29,4
0.5660000000000001,0.4379999999999999,-7.564,4
0.598,0.542,-9.68,4
0.0766,0.13,-20.319000000000003,4
0.718,0.775,-6.511,4
0.642,0.308,-13.463,4
0.65,0.436,-8.015,4
0.6970000000000001,0.467,-7.536,4
0.421,0.461,-12.708,4
0.691,0.7829999999999999,-4.974,4
0.472,0.9,-6.406000000000001,4
0.1889999999999999,0.00495,-29.069000000000003,3
0.7879999999999999,0.825,-1.923,4
